star_id,ra_deg,dec_deg,mag,reference_epoch_jyear,pm_ra_cosdec_mas_per_year,pm_dec_mas_per_year
TYC 4583-02839-1,281.59275167,75.43380639,5.365,2000.0,-13.200,69.600
TYC 4584-01924-1,299.24385861,75.71385611,7.438,2000.0,1.000,-27.100
TYC 4584-02918-1,290.39805833,76.55959833,6.583,2000.0,-7.000,-0.300
TYC 4584-02920-1,299.90287333,76.48152944,6.415,2000.0,-26.900,-58.500
TYC 4585-03362-1,309.52094389,76.83301694,7.108,2000.0,24.300,64.300
TYC 4586-00324-1,317.39693389,75.22781806,6.959,2000.0,-16.100,-16.100
TYC 4586-01239-1,314.04995861,75.71972750,6.888,2000.0,83.500,45.500
TYC 4586-01470-1,318.01609417,76.31015528,7.090,2000.0,11.000,7.700
TYC 4586-02279-1,313.68449222,75.92547444,6.093,2000.0,28.200,42.100
TYC 4587-02406-1,284.48863417,77.05097194,6.609,2000.0,-36.800,-65.400
TYC 4589-03105-1,301.99499333,77.82449806,7.042,2000.0,22.500,-26.300
TYC 4589-03106-1,302.22215889,77.71136528,4.391,2000.0,12.400,24.300
TYC 4590-01236-1,318.89858000,78.59819194,7.426,2000.0,10.200,8.300
TYC 4590-01851-1,316.37171583,78.12632639,5.894,2000.0,19.400,28.700
TYC 4590-01852-1,318.92664111,77.01226111,6.085,2000.0,21.800,14.800
TYC 4591-01734-1,281.40859278,79.94251722,6.428,2000.0,17.900,63.300
TYC 4592-01006-1,296.57410083,79.46026833,7.423,2000.0,-24.300,-14.800
TYC 4592-01668-1,290.41768417,79.60289028,6.061,2000.0,21.900,-27.800
TYC 4593-02548-1,303.60866306,80.53186417,6.845,2000.0,16.400,-21.000
TYC 4593-02578-1,309.00288083,79.43037389,6.913,2000.0,-3.100,3.800
TYC 4593-02582-1,300.61049889,79.68102722,6.806,2000.0,8.300,-7.700
TYC 4593-02583-1,303.33049722,79.65157556,6.946,2000.0,-17.500,-23.900
TYC 4594-01894-1,317.86555417,78.97540722,7.131,2000.0,8.400,2.900
TYC 4594-02182-1,311.88980278,80.55234639,5.498,2000.0,-28.100,-37.100
TYC 4595-00022-1,286.64938222,80.72984472,7.457,2000.0,-1.000,13.800
TYC 4595-00609-1,283.47415667,82.36997778,6.888,2000.0,19.100,21.500
TYC 4597-01134-1,308.69168778,82.01120639,7.169,2000.0,29.900,45.100
TYC 4597-01505-1,305.18194250,82.36814694,7.077,2000.0,10.300,-43.600
TYC 4597-01692-1,306.70167111,81.43409917,6.661,2000.0,45.800,20.000
TYC 4597-01693-1,307.06025972,81.42267056,5.480,2000.0,33.400,16.900
TYC 4597-01694-1,307.36386528,81.09076917,6.070,2000.0,67.500,220.500
TYC 4598-01091-1,318.33997250,81.23096028,6.124,2000.0,-3.600,4.200
TYC 4598-01101-1,315.90004500,81.16085639,6.979,2000.0,21.400,30.700
TYC 4598-01564-1,318.25462500,80.80562639,7.374,2000.0,13.400,15.900
TYC 4598-01702-1,316.70810111,81.02039889,7.269,2000.0,-14.100,3.800
TYC 4599-00195-1,320.67491889,76.55474583,6.941,2000.0,-133.800,137.200
TYC 4599-01670-1,321.10201194,75.97157417,7.345,2000.0,37.900,3.900
TYC 4600-00388-1,333.12062444,76.46181833,7.081,2000.0,21.200,27.700
TYC 4600-01271-1,334.58499750,76.48800944,6.617,2000.0,10.900,7.200
TYC 4600-02634-1,338.06780000,76.22646806,5.694,2000.0,-19.400,-10.400
TYC 4600-02635-1,339.30361667,75.37179167,5.968,2000.0,43.300,8.500
TYC 4601-00343-1,348.91749528,76.78725639,7.362,2000.0,34.400,7.400
TYC 4601-03434-1,349.32857028,75.29903167,6.354,2000.0,18.600,-3.900
TYC 4601-03507-1,346.56936639,75.58139694,6.808,2000.0,14.500,5.000
TYC 4601-03531-1,346.97433139,75.38757639,4.609,2000.0,6.000,-30.900
TYC 4601-03531-2,346.97388500,75.38785306,6.798,2000.0,6.000,-30.900
TYC 4602-00096-1,355.30634944,75.58261500,7.444,2000.0,-21.400,-52.000
TYC 4602-00429-1,354.95339917,75.75161194,7.345,2000.0,-30.800,-31.900
TYC 4602-00552-1,358.10237833,75.54449056,6.489,2000.0,325.800,45.600
TYC 4602-00774-1,352.24026917,75.22543056,6.651,2000.0,-16.400,-3.200
TYC 4602-03456-1,354.79234139,75.29285194,5.960,2000.0,6.700,14.400
TYC 4603-00349-1,322.19652583,77.93526417,7.446,2000.0,-6.800,-18.500
TYC 4603-00387-1,326.47218722,78.23291556,7.167,2000.0,-3.300,-16.800
TYC 4603-01317-1,320.58877806,77.09032222,6.565,2000.0,-13.300,-27.700
TYC 4604-01563-1,335.92367667,78.24329806,6.755,2000.0,4.700,10.200
TYC 4604-02093-1,336.28633583,77.43241278,7.325,2000.0,-6.900,-27.900
TYC 4605-00387-1,349.05824056,78.15048861,7.411,2000.0,-17.200,-7.400
TYC 4605-01525-1,340.96128750,78.51825500,7.461,2000.0,16.800,1.600
TYC 4605-03063-1,340.38862083,77.61521917,7.362,2000.0,4.200,-1.100
TYC 4606-00678-1,357.98734972,77.59958806,6.609,2000.0,266.700,-92.700
TYC 4606-00838-1,352.91487611,77.81964833,7.041,2000.0,41.900,14.900
TYC 4606-01012-1,352.64195583,77.89406000,7.110,2000.0,-5.300,0.600
TYC 4606-03584-1,354.83739417,77.63197861,3.322,2000.0,-67.900,142.600
TYC 4607-01903-1,321.20587167,80.52485361,6.070,2000.0,41.800,-9.900
TYC 4607-01904-1,328.61060528,80.30859417,6.659,2000.0,4.500,-11.500
TYC 4607-01905-1,328.05406556,79.55173944,6.712,2000.0,9.400,13.300
TYC 4608-02416-1,336.67684667,78.78593889,5.855,2000.0,-16.700,-38.700
TYC 4608-02417-1,337.47069972,78.82433500,5.466,2000.0,3.900,-22.700
TYC 4609-00131-1,346.89658000,80.56946806,7.293,2000.0,-7.400,-19.300
TYC 4609-00136-1,344.78896806,80.34395000,7.242,2000.0,27.700,33.400
TYC 4609-00175-1,349.50577611,79.87431833,6.999,2000.0,22.700,6.400
TYC 4609-01176-1,341.02642528,80.43707389,7.122,2000.0,20.400,17.300
TYC 4609-01596-1,342.41617667,80.36771778,7.109,2000.0,15.100,4.100
TYC 4609-02485-1,343.41023917,78.90187000,7.443,2000.0,6.900,4.800
TYC 4612-00582-1,335.65689750,81.93897056,7.128,2000.0,61.100,74.800
TYC 4612-00657-1,336.50071111,80.70156222,6.813,2000.0,24.200,15.400
TYC 4612-00850-1,339.85343000,81.39205667,6.913,2000.0,22.400,11.800
TYC 4613-01169-1,345.31155417,80.78173194,6.717,2000.0,28.500,26.100
TYC 4615-00654-1,0.67439556,82.97321167,7.299,2000.0,-10.400,-3.000
TYC 4615-03832-1,13.71994056,83.70745972,5.598,2000.0,62.000,-17.700
TYC 4616-01259-1,51.93806861,83.52832306,7.474,2000.0,6.200,-1.700
TYC 4616-02466-1,47.97115722,82.90386444,7.160,2000.0,22.500,-20.200
TYC 4616-03197-1,39.36626861,83.83454111,6.818,2000.0,-37.600,6.600
TYC 4616-03198-1,34.18867111,83.56151528,6.556,2000.0,58.100,-42.200
TYC 4617-00589-1,71.53169833,84.02983889,7.419,2000.0,-3.400,-37.200
TYC 4617-01504-1,84.31268944,83.86148667,7.136,2000.0,5.000,-20.700
TYC 4617-02855-1,67.05542361,83.80776417,5.488,2000.0,-7.300,10.500
TYC 4617-02856-1,67.50243944,83.34014333,5.566,2000.0,-48.000,101.800
TYC 4619-00486-1,9.56125556,84.67502056,7.184,2000.0,-21.900,-17.000
TYC 4619-00802-1,15.91419556,84.60692056,6.757,2000.0,64.800,-15.400
TYC 4620-00542-1,34.74897389,85.73595583,7.085,2000.0,-8.900,86.500
TYC 4620-02216-1,53.08220917,84.91134694,5.708,2000.0,64.400,-135.700
TYC 4621-00071-1,68.65078361,84.47242250,7.471,2000.0,18.200,-19.800
TYC 4621-00522-1,82.95005333,85.93870278,6.529,2000.0,17.400,-77.300
TYC 4621-01001-1,85.95399556,85.66832917,6.688,2000.0,-9.800,10.700
TYC 4621-01357-1,68.85041639,85.52700583,6.609,2000.0,18.100,21.400
TYC 4622-00699-1,90.33407111,85.18211889,6.307,2000.0,13.700,-2.400
TYC 4622-01137-1,105.67613444,84.66270028,7.452,2000.0,-46.400,70.900
TYC 4623-00907-1,19.05264583,87.14554333,6.312,2000.0,50.700,-21.400
TYC 4623-01236-1,17.18417639,86.25711667,4.364,2000.0,79.800,-10.700
TYC 4625-00120-1,62.50125000,86.62633778,5.872,2000.0,142.500,-87.400
TYC 4626-00279-1,102.94701972,86.68458250,6.723,2000.0,0.600,-105.100
TYC 4626-00748-1,115.12946556,87.02015361,5.227,2000.0,-51.100,-27.000
TYC 4627-00259-1,23.45254361,89.01571361,6.471,2000.0,64.900,-33.300
TYC 4628-00237-1,37.94661861,89.26413528,2.038,2000.0,,
TYC 4631-00308-1,135.67844861,82.74482278,7.034,2000.0,10.400,21.300
TYC 4631-00394-1,135.01861083,82.71945556,7.234,2000.0,-0.400,-7.000
TYC 4631-00521-1,144.24036389,82.92539889,7.064,2000.0,-10.600,-7.200
TYC 4631-02264-1,138.83853056,84.18098917,6.324,2000.0,33.200,11.100
TYC 4631-02389-1,124.22484972,84.05768528,6.457,2000.0,-9.700,-19.100
TYC 4632-02067-1,152.14333306,83.91835833,6.502,2000.0,-2.700,5.000
TYC 4632-02149-1,157.42569806,84.25210250,5.550,2000.0,-128.400,-41.300
TYC 4632-02150-1,156.17395167,82.80167444,6.945,2000.0,1.400,-4.300
TYC 4632-02151-1,157.77084361,82.55854139,5.297,2000.0,-82.200,24.200
TYC 4633-00286-1,201.16128472,83.30830056,7.321,2000.0,25.800,91.600
TYC 4633-01326-1,189.79597722,83.64407222,7.394,2000.0,-216.200,8.200
TYC 4633-01784-1,192.27826944,83.41779833,5.738,2000.0,-20.300,15.100
TYC 4633-01785-1,192.30747500,83.41285778,5.288,2000.0,-26.900,20.200
TYC 4633-01786-1,205.59562222,82.75250556,6.024,2000.0,33.000,-42.300
TYC 4633-01787-1,193.55497000,82.51772750,7.246,2000.0,36.000,-1.500
TYC 4634-00421-1,235.86279056,82.94726417,7.464,2000.0,11.000,-1.200
TYC 4634-01355-1,222.91906556,83.93747917,7.101,2000.0,-9.900,1.600
TYC 4634-02068-1,222.58192694,82.51246639,5.708,2000.0,177.300,-223.500
TYC 4635-00656-1,125.87428083,85.69222167,7.500,2000.0,-34.700,-32.300
TYC 4635-01197-1,132.73013667,85.05118972,7.470,2000.0,-112.900,-82.700
TYC 4636-00276-1,173.24187944,84.70624028,7.325,2000.0,11.400,10.400
TYC 4636-00601-1,168.62756306,85.64011528,7.340,2000.0,-33.500,8.600
TYC 4636-00634-1,174.28693917,85.61721389,7.359,2000.0,13.300,45.800
TYC 4636-01189-1,158.79648444,84.39920972,7.384,2000.0,18.700,48.600
TYC 4637-00599-1,207.31611111,85.74774972,7.344,2000.0,-42.800,21.700
TYC 4637-00942-1,188.71498639,85.73216306,7.242,2000.0,-33.200,13.700
TYC 4637-01088-1,198.80116472,84.75210389,7.330,2000.0,-131.100,17.900
TYC 4637-01340-1,181.11880528,85.58692194,6.329,2000.0,-55.300,91.500
TYC 4638-01409-1,234.74926556,85.28586056,6.908,2000.0,-63.200,33.100
TYC 4638-01422-1,231.79336861,84.82535806,6.982,2000.0,13.500,-51.700
TYC 4638-01685-1,218.32413917,85.93840417,7.331,2000.0,-12.700,-3.300
TYC 4640-00311-1,170.44919583,87.63846000,7.483,2000.0,8.500,8.200
TYC 4641-00778-1,183.83606000,87.69999500,6.300,2000.0,-26.600,52.600
TYC 4641-00817-1,184.20607417,86.43584194,6.378,2000.0,211.000,-9.600
TYC 4642-00648-1,220.07685639,87.21472361,7.044,2000.0,-10.600,22.200
TYC 4643-00155-1,140.45335250,88.57030667,7.142,2000.0,-9.400,12.600
TYC 4647-01348-1,244.96828972,83.69722417,7.152,2000.0,-16.100,17.600
TYC 4647-02533-1,240.01051583,83.40408056,7.445,2000.0,-9.100,10.300
TYC 4648-01418-1,272.54236194,82.93976722,7.399,2000.0,-5.300,33.300
TYC 4648-01723-1,275.66547111,83.36854028,7.364,2000.0,2.500,28.100
TYC 4648-02851-1,282.28427583,83.90512333,6.868,2000.0,6.700,-26.300
TYC 4648-03536-1,288.78296667,83.46273167,6.515,2000.0,13.000,7.100
TYC 4648-03537-1,276.03826583,83.17545333,6.164,2000.0,18.100,-24.500
TYC 4649-00278-1,318.18868139,84.25866806,7.031,2000.0,17.700,-3.200
TYC 4649-00468-1,326.09336083,84.03846639,7.143,2000.0,83.700,34.500
TYC 4649-00742-1,312.34231222,83.94151861,7.229,2000.0,21.300,105.800
TYC 4649-00749-1,310.64628278,82.53110972,5.739,2000.0,30.900,22.200
TYC 4649-01776-1,307.26178139,83.62546056,6.207,2000.0,23.300,-19.000
TYC 4649-03689-1,306.26483444,83.18280028,6.824,2000.0,-13.400,3.400
TYC 4649-03690-1,329.58477111,82.87114889,7.472,2000.0,-137.400,-40.400
TYC 4649-03691-1,329.55629472,82.86965972,7.004,2000.0,-133.100,-46.800
TYC 4650-02790-1,359.11487028,83.19110167,6.563,2000.0,50.000,7.500
TYC 4650-03036-1,343.60173611,84.34612111,4.850,2000.0,98.000,23.800
TYC 4650-03037-1,341.87062722,83.15372167,4.916,2000.0,23.200,47.500
TYC 4651-00580-1,257.58576611,84.59883417,7.349,2000.0,28.900,-20.600
TYC 4652-01535-1,271.49915500,84.65585889,7.352,2000.0,6.700,14.100
TYC 4652-02140-1,299.83363139,84.66874194,6.819,2000.0,-2.400,-42.600
TYC 4653-00796-1,302.15160611,85.12426694,7.203,2000.0,-69.400,-21.800
TYC 4653-01100-1,302.73171389,84.54442111,7.198,2000.0,30.600,42.800
TYC 4654-00361-1,342.05413389,84.77600583,7.208,2000.0,49.500,-2.900
TYC 4654-00792-1,352.89137972,86.17808194,7.111,2000.0,-6.300,-11.600
TYC 4654-00874-1,333.29465000,86.22135028,6.715,2000.0,35.200,4.600
TYC 4654-01474-1,335.70010778,85.06168833,7.255,2000.0,34.300,15.400
TYC 4654-01613-1,333.29246611,86.10786056,5.254,2000.0,51.800,46.300
TYC 4654-01710-1,342.76226278,85.37347556,6.045,2000.0,14.000,113.500
TYC 4655-01047-1,262.69581944,86.96802667,5.785,2000.0,55.500,10.800
TYC 4655-01053-1,263.05374500,86.58633667,4.340,2000.0,9.500,54.600
TYC 4656-00978-1,273.86948389,86.65768722,6.726,2000.0,-5.800,28.200
TYC 4657-00220-1,314.34245722,87.03262778,7.432,2000.0,16.600,17.000
TYC 4658-00308-1,359.87663500,86.70640556,6.749,2000.0,35.300,-1.800
TYC 4658-00417-1,351.08708333,86.41774806,6.654,2000.0,-22.700,16.000
TYC 4658-00448-1,351.93334750,86.55877000,7.251,2000.0,-43.900,36.400
TYC 4658-00709-1,351.74987944,87.30746000,5.589,2000.0,75.900,17.400
TYC 4658-00866-1,330.80506694,88.07302972,7.462,2000.0,27.900,12.600
TYC 4659-00074-1,259.23837639,89.03771694,6.520,2000.0,-22.500,-3.700
TYC 4663-00045-1,1.26582667,-0.50291222,6.420,2000.0,45.900,-53.400
TYC 4663-00160-1,0.04828028,-0.36042111,7.399,2000.0,62.200,-15.300
TYC 4663-00363-1,2.05038556,-2.44769861,6.349,2000.0,7.600,-4.200
TYC 4663-01285-1,2.17954278,-2.22257333,7.164,2000.0,40.200,-4.700
TYC 4664-00560-1,4.96199639,-2.47896611,7.051,2000.0,-9.100,35.400
TYC 4664-00633-1,4.57708417,-2.01479694,7.331,2000.0,35.200,-2.200
TYC 4664-00687-1,3.60195222,-2.19792722,7.337,2000.0,-11.100,-29.100
TYC 4664-00783-1,3.16789361,-1.22719444,7.317,2000.0,78.400,-0.200
TYC 4664-01189-1,4.45156833,-1.86274556,7.198,2000.0,-3.700,4.300
TYC 4665-00162-1,6.12361500,-2.21896667,6.204,2000.0,-34.800,-42.400
TYC 4665-00558-1,7.48021639,-1.11756000,7.491,2000.0,149.500,-79.100
TYC 4665-01216-1,6.65572306,-0.04953472,6.294,2000.0,71.400,2.900
TYC 4666-00098-1,0.51081639,-2.76616250,6.959,2000.0,40.200,-2.700
TYC 4666-00548-1,1.93373361,-2.54868444,6.411,2000.0,28.600,2.700
TYC 4666-00595-1,2.47924444,-2.56123250,7.056,2000.0,3.700,-14.700
TYC 4666-00935-1,0.45599083,-3.02748028,5.082,2000.0,19.200,-9.900
TYC 4667-00382-1,3.73247028,-3.02735139,6.840,2000.0,-57.500,-24.900
TYC 4667-01064-1,2.79013056,-3.32136083,6.854,2000.0,27.600,-11.500
TYC 4668-00082-1,7.41256500,-2.84033222,7.052,2000.0,91.100,-39.900
TYC 4668-00083-1,7.37223639,-3.46928889,7.100,2000.0,38.300,5.600
TYC 4668-00448-1,5.30462556,-3.31197167,7.417,2000.0,27.700,64.100
TYC 4668-00492-1,5.99923722,-3.47528000,7.414,2000.0,19.900,-12.200
TYC 4668-01039-1,5.26762583,-2.90960889,7.018,2000.0,87.800,5.200
TYC 4669-00996-1,1.33393722,-5.70782306,4.727,2000.0,-13.000,88.900
TYC 4669-00997-1,0.48997278,-6.01397583,4.576,2000.0,46.200,-41.100
TYC 4670-00610-1,4.90193250,-7.22368861,7.076,2000.0,35.700,-134.900
TYC 4670-00773-1,3.54248417,-7.19897028,7.376,2000.0,104.900,-67.600
TYC 4670-01076-1,2.57854167,-5.24852111,5.953,2000.0,36.700,-29.100
TYC 4671-00125-1,6.77260833,-5.00374194,7.170,2000.0,10.800,-26.300
TYC 4671-00191-1,5.55936806,-5.19188972,7.129,2000.0,-18.400,-18.600
TYC 4672-01061-1,7.91975333,-1.79363389,7.064,2000.0,17.100,-14.800
TYC 4672-01254-1,9.51902139,-0.50350556,6.786,2000.0,-42.000,-10.300
TYC 4672-01255-1,8.88648139,-0.50546722,5.987,2000.0,143.100,-62.800
TYC 4672-01256-1,8.37143806,-0.60875333,7.214,2000.0,-13.500,-22.900
TYC 4673-00158-1,12.47892750,-0.22411694,6.781,2000.0,24.400,-8.500
TYC 4673-00692-1,11.90371500,-2.32187778,7.344,2000.0,12.100,4.600
TYC 4674-01062-1,14.45917833,-1.76597111,6.662,2000.0,25.200,-3.900
TYC 4674-01183-1,13.25204417,-1.14422056,4.941,2000.0,6.700,-16.200
TYC 4675-00412-1,7.50980500,-3.95729889,5.901,2000.0,8.800,-13.900
TYC 4675-00441-1,8.29708472,-3.84785944,7.498,2000.0,-29.300,2.400
TYC 4675-00561-1,8.62394722,-4.54654028,7.104,2000.0,84.800,4.500
TYC 4675-01216-3,8.81108528,-3.59276500,5.265,2000.0,415.900,-23.200
TYC 4676-01091-1,10.75749306,-3.85627056,7.345,2000.0,67.900,0.600
TYC 4676-01118-1,10.17658417,-4.35180778,6.008,2000.0,-15.300,-14.200
TYC 4676-01119-1,11.35044000,-4.62924556,6.327,2000.0,37.100,35.700
TYC 4677-00121-1,14.19528111,-2.72981750,7.008,2000.0,-21.300,-40.500
TYC 4677-00877-1,14.00894361,-3.73796333,7.440,2000.0,29.000,-6.400
TYC 4677-01107-1,12.88616250,-3.14310778,7.252,2000.0,18.600,-7.000
TYC 4677-01108-1,13.42199639,-4.52558000,6.637,2000.0,99.000,-3.000
TYC 4678-01065-1,9.00719833,-5.57046889,6.768,2000.0,227.700,-109.500
TYC 4678-01066-1,8.61338028,-6.50370778,6.961,2000.0,-71.800,-87.100
TYC 4679-01057-1,10.19783667,-7.23240167,7.117,2000.0,8.800,-102.300
TYC 4680-00079-1,13.92667444,-7.34704889,6.033,2000.0,-8.300,-42.000
TYC 4680-00535-1,12.79458444,-5.03899778,7.036,2000.0,263.600,-118.900
TYC 4680-01029-1,14.69059972,-5.88262500,6.705,2000.0,3.400,-81.800
TYC 4681-00247-1,18.70491611,-0.97428167,5.745,2000.0,-14.800,204.900
TYC 4681-01160-1,15.16833333,-1.65857861,7.091,2000.0,6.600,-19.300
TYC 4681-01242-1,16.79563111,-1.73208500,7.430,2000.0,78.400,-11.700
TYC 4681-01643-1,15.01521111,-2.01892417,7.407,2000.0,67.900,-44.900
TYC 4681-02055-1,18.34631139,-2.55077750,7.366,2000.0,65.000,-23.700
TYC 4681-02471-1,17.93142000,-2.25102806,6.084,2000.0,-58.200,-22.600
TYC 4682-00108-1,19.15143333,-2.50021556,5.526,2000.0,-100.300,-64.000
TYC 4682-00600-1,20.64506778,-0.44964500,6.622,2000.0,23.400,-13.900
TYC 4682-00817-1,21.61383694,-0.39898472,6.568,2000.0,50.500,-19.100
TYC 4682-01383-1,19.95121556,-0.50899528,6.452,2000.0,13.800,-15.900
TYC 4682-01383-2,19.95133833,-0.50857361,6.990,2000.0,13.800,-15.900
TYC 4682-01422-1,20.22110778,-1.31060417,7.360,2000.0,39.700,7.900
TYC 4682-02121-1,19.24525444,-2.27882361,6.596,2000.0,259.000,-141.900
TYC 4682-02299-1,21.20281333,-2.84852306,6.271,2000.0,11.100,-27.700
TYC 4682-02606-1,20.14405639,-3.24699944,6.357,2000.0,-1.900,4.200
TYC 4682-02796-1,22.00466167,-2.03528667,7.072,2000.0,1.800,-24.900
TYC 4683-00421-1,15.39296889,-6.79952389,7.403,2000.0,25.000,-1.800
TYC 4683-01611-1,15.25731917,-4.64827028,7.391,2000.0,-0.400,-54.900
TYC 4683-02155-1,18.46693083,-4.84732250,7.185,2000.0,64.000,-46.900
TYC 4683-02169-1,17.67929778,-4.84219583,7.362,2000.0,-26.900,7.100
TYC 4683-02266-1,15.76083556,-4.83636417,5.532,2000.0,-116.400,-103.000
TYC 4683-02267-1,18.19888750,-6.78333944,6.680,2000.0,-54.200,-14.200
TYC 4684-00862-1,21.46804528,-3.92732861,6.656,2000.0,61.500,-26.300
TYC 4684-01639-1,20.32292611,-6.15944306,6.878,2000.0,24.200,-37.300
TYC 4684-01750-1,21.20349833,-6.98586056,7.429,2000.0,70.000,-54.900
TYC 4684-02182-1,22.47359056,-5.59586083,6.725,2000.0,56.900,-12.100
TYC 4684-02324-1,21.25240667,-5.94640889,6.834,2000.0,26.300,-6.400
TYC 4684-02325-1,21.08535278,-6.91467194,5.966,2000.0,27.300,-0.900
TYC 4685-00667-1,25.02920944,-0.24229139,7.325,2000.0,22.300,-6.800
TYC 4685-00950-1,24.31734778,-0.35013861,7.152,2000.0,-6.300,-71.600
TYC 4685-01560-1,23.77643917,-2.33533833,7.452,2000.0,25.600,0.700
TYC 4685-02078-1,25.19315556,-2.62178250,6.866,2000.0,8.500,-47.100
TYC 4685-02207-1,23.71379500,-3.52381111,6.584,2000.0,12.400,-33.100
TYC 4685-02423-1,24.46689472,-3.44065417,6.629,2000.0,26.200,-11.300
TYC 4685-02579-1,25.68131972,-3.69012194,5.142,2000.0,-11.100,-33.500
TYC 4686-01538-1,28.27626472,-1.32610278,7.498,2000.0,-186.700,-351.000
TYC 4686-02423-1,27.90141750,-2.63778139,7.213,2000.0,70.600,-26.400
TYC 4686-02469-1,26.76568472,-3.11537667,7.426,2000.0,73.500,-29.800
TYC 4686-02532-1,29.49745806,-2.05950194,6.578,2000.0,39.300,5.100
TYC 4687-00133-1,26.18195944,-6.76617556,6.647,2000.0,10.900,3.200
TYC 4687-02122-1,22.74894056,-4.95972639,7.153,2000.0,32.700,19.600
TYC 4687-02162-1,24.68679722,-5.73526000,7.395,2000.0,-119.100,-53.600
TYC 4687-02317-1,25.97837167,-4.76544083,6.374,2000.0,-24.500,-31.700
TYC 4687-02318-1,23.42807361,-7.02514750,5.822,2000.0,176.700,-81.900
TYC 4688-00408-1,29.61529472,-7.07843556,7.073,2000.0,13.800,28.000
TYC 4688-02145-1,27.87019028,-4.21995889,7.232,2000.0,154.400,-64.400
TYC 4688-02414-1,27.56383667,-6.70418083,7.129,2000.0,226.000,36.700
TYC 4688-02415-1,26.49693778,-5.73322833,5.535,2000.0,-9.000,-29.300
TYC 4688-02416-1,27.90748944,-6.87412000,6.550,2000.0,3.900,-9.000
TYC 4689-01229-1,30.95053000,-0.34015556,6.038,2000.0,81.000,-44.300
TYC 4689-01230-1,31.89336694,-0.61663056,6.944,2000.0,-249.000,-344.500
TYC 4689-01231-1,32.28825361,-2.33185972,7.179,2000.0,-91.100,-45.800
TYC 4689-01232-1,30.71772472,-2.37772694,6.931,2000.0,59.500,-32.000
TYC 4690-00839-1,33.17329944,-2.22806333,7.447,2000.0,13.500,-19.100
TYC 4690-01109-1,32.89933917,-1.82535222,6.040,2000.0,-10.600,-32.900
TYC 4690-01110-1,33.19724278,-2.39346972,5.721,2000.0,373.500,-68.700
TYC 4691-00091-1,36.87263500,-0.75154528,7.265,2000.0,13.900,3.700
TYC 4691-00995-1,35.41852861,-0.14861222,7.440,2000.0,-20.100,-7.200
TYC 4691-01115-1,35.55169139,-0.88474722,5.459,2000.0,-18.100,-47.100
TYC 4692-01063-1,30.06178222,-3.36827611,6.922,2000.0,-36.100,-14.700
TYC 4692-01064-1,30.91868833,-4.10337194,5.800,2000.0,7.600,-61.400
TYC 4692-01065-1,31.56103944,-4.36500556,7.402,2000.0,-42.500,-14.400
TYC 4693-00841-1,33.42588250,-3.03197222,7.357,2000.0,25.500,-21.800
TYC 4693-01144-1,34.83661194,-2.97711000,6.654,2000.0,2.400,-238.600
TYC 4693-01145-1,34.91983611,-4.34558000,6.502,2000.0,32.300,3.300
TYC 4694-00344-1,36.09701000,-3.10378250,7.241,2000.0,54.800,-109.100
TYC 4694-00828-1,36.23452722,-3.89267389,7.003,2000.0,1.200,-62.900
TYC 4694-01194-1,36.24328528,-2.78001750,6.333,2000.0,3.900,-6.700
TYC 4695-00949-1,32.13246611,-6.67801333,6.619,2000.0,9.400,8.200
TYC 4696-01076-1,34.24580556,-6.42187056,5.606,2000.0,93.000,-106.600
TYC 4696-01077-1,34.23899000,-6.57828806,7.309,2000.0,8.000,-2.400
TYC 4697-01091-1,36.91021139,-6.92864056,7.160,2000.0,-2.100,-34.500
TYC 4697-01118-1,35.84268083,-6.19266306,7.032,2000.0,-31.200,-33.600
TYC 4698-01244-1,39.11044417,-0.64008306,7.427,2000.0,10.000,-36.900
TYC 4698-01302-1,38.03931861,-1.03482250,5.470,2000.0,-24.700,-31.400
TYC 4699-01214-1,40.30784167,-0.69536944,5.823,2000.0,222.400,-127.100
TYC 4700-00001-1,43.69646056,-0.04831333,6.644,2000.0,10.600,35.100
TYC 4700-00400-1,42.86183333,-0.68791278,7.478,2000.0,66.000,15.200
TYC 4700-01051-1,44.29423861,-0.57457139,7.252,2000.0,-8.800,16.800
TYC 4700-01399-1,44.92150833,-2.46490250,5.537,2000.0,-4.300,-21.800
TYC 4701-01094-1,39.42407944,-3.39607250,5.761,2000.0,40.900,-44.000
TYC 4701-01095-1,38.83338972,-3.55960778,6.895,2000.0,-154.800,-437.500
TYC 4702-01015-1,42.26084583,-4.22480417,7.111,2000.0,4.600,-12.600
TYC 4702-01069-1,40.87043667,-2.53148889,6.586,2000.0,27.900,12.800
TYC 4702-01070-1,40.45138556,-3.21377917,6.184,2000.0,-11.500,-12.600
TYC 4702-01071-1,42.05495000,-3.61915667,6.866,2000.0,28.400,-23.600
TYC 4703-01165-1,44.67538639,-2.78272694,5.226,2000.0,-27.600,-66.500
TYC 4703-01166-1,44.15601444,-3.71221528,5.172,2000.0,-36.700,-43.000
TYC 4703-01167-1,42.58945917,-4.98642500,7.202,2000.0,-22.700,1.300
TYC 4705-00094-1,40.78049889,-6.64240250,7.374,2000.0,60.200,-32.600
TYC 4705-00437-1,42.12189694,-5.73841139,7.343,2000.0,-11.300,-11.200
TYC 4705-01048-1,41.00362139,-6.00936917,7.136,2000.0,144.800,12.000
TYC 4706-00304-1,42.58418611,-6.80662556,7.409,2000.0,1.500,-36.500
