star_id,ra_deg,dec_deg,mag,reference_epoch_jyear,pm_ra_cosdec_mas_per_year,pm_dec_mas_per_year
TYC 3801-00578-1,129.35771361,55.98598472,7.668,2000.0,-26.300,-30.900
TYC 3801-01053-1,132.27250139,56.32721333,8.449,2000.0,9.200,1.500
TYC 3801-01663-1,131.50475750,57.43513389,8.000,2000.0,1.600,-0.100
TYC 3802-00080-1,122.68581361,59.19304389,8.172,2000.0,6.900,13.000
TYC 3802-00248-1,124.14594444,59.22821694,8.452,2000.0,-34.500,-28.100
TYC 3802-00476-1,120.53587306,58.77019806,8.448,2000.0,52.700,-26.800
TYC 3802-00980-1,121.51060583,59.24873639,6.700,2000.0,-3.700,10.000
TYC 3802-01432-1,121.29368333,57.77323917,7.111,2000.0,-83.500,-98.200
TYC 3802-01679-1,122.77045694,58.38144667,8.237,2000.0,-21.800,-16.800
TYC 3802-02058-1,124.24200028,59.18939111,6.714,2000.0,2.300,-12.500
TYC 3802-02059-1,120.33644694,59.04732361,5.820,2000.0,18.400,31.100
TYC 3802-02060-1,122.51582111,58.24841361,6.056,2000.0,-20.900,-73.900
TYC 3803-00008-1,125.42719500,59.09452972,8.237,2000.0,-12.900,-28.200
TYC 3803-00132-1,128.47953917,58.60730833,6.866,2000.0,-14.000,-29.800
TYC 3803-00285-1,127.78054556,59.91265472,7.223,2000.0,-25.000,-37.900
TYC 3803-00364-1,126.88052861,58.18776528,8.171,2000.0,9.800,-9.800
TYC 3803-01702-1,124.46007639,59.57112778,5.647,2000.0,-4.000,1.900
TYC 3803-01703-1,125.10833639,57.74324583,5.924,2000.0,57.000,14.400
TYC 3804-00223-1,130.09232389,59.58543361,7.901,2000.0,-14.400,-29.600
TYC 3804-00513-1,129.24239306,58.16716056,8.319,2000.0,-33.300,-43.100
TYC 3804-00739-1,131.44703083,58.20414556,8.298,2000.0,3.100,-3.600
TYC 3804-00899-1,132.87668583,58.36802333,8.469,2000.0,5.700,1.500
TYC 3804-01146-1,130.35457444,59.07125056,7.158,2000.0,-86.300,-74.100
TYC 3804-01166-1,130.52605972,59.02941222,7.937,2000.0,-26.400,-12.500
TYC 3804-01173-1,132.97567694,58.12670361,8.425,2000.0,-12.600,-1.500
TYC 3804-01774-1,133.27470944,59.05614111,6.382,2000.0,15.300,-2.400
TYC 3804-01775-1,129.79209111,59.93923611,6.469,2000.0,-29.200,-46.300
TYC 3805-00160-1,137.55586750,54.97872667,7.811,2000.0,-182.600,-31.800
TYC 3805-00336-1,134.34360139,54.84618056,7.899,2000.0,-74.300,-1.300
TYC 3805-00389-1,134.83479361,54.41298972,8.088,2000.0,-9.400,-24.600
TYC 3805-00447-1,135.64375694,54.52193028,8.366,2000.0,-57.100,-27.100
TYC 3805-00709-1,136.69668583,52.98116000,7.654,2000.0,-1.900,-22.400
TYC 3805-00739-1,135.07828028,53.33108889,8.392,2000.0,32.000,-0.700
TYC 3805-01493-1,135.88445556,53.10830833,6.966,2000.0,1.900,-9.700
TYC 3805-01519-1,134.98912472,53.77905917,8.301,2000.0,-36.500,-22.500
TYC 3805-01594-1,133.73938611,52.79470000,7.276,2000.0,-13.200,-27.100
TYC 3805-01646-1,135.33988250,53.52628250,8.301,2000.0,-35.600,-13.300
TYC 3805-01661-1,133.73424194,52.95643139,7.846,2000.0,-11.100,6.700
TYC 3805-01879-1,136.00168000,54.28387833,5.727,2000.0,-0.800,3.200
TYC 3806-00470-1,138.77329722,53.48974556,8.462,2000.0,-51.600,-118.700
TYC 3806-00765-1,139.33144972,52.91228250,8.403,2000.0,-29.200,-54.600
TYC 3806-01555-1,141.40783306,54.01597111,7.687,2000.0,-33.100,-22.100
TYC 3806-01602-1,141.23866333,53.39022306,8.435,2000.0,-18.300,-4.300
TYC 3806-01813-1,139.04700917,54.02171167,4.830,2000.0,49.400,60.000
TYC 3806-01814-1,138.60075389,52.68790389,7.789,2000.0,-1555.600,-570.000
TYC 3806-01819-1,138.60876139,52.68785833,7.882,2000.0,-1560.800,-660.600
TYC 3807-00469-1,145.77915000,54.36378444,6.493,2000.0,-35.600,-33.800
TYC 3807-00517-1,146.16758500,52.79353250,8.329,2000.0,13.500,25.500
TYC 3807-00707-1,143.57878972,54.04651167,7.297,2000.0,-15.800,-17.900
TYC 3807-00869-1,143.92713333,53.29464083,8.439,2000.0,-42.900,-36.900
TYC 3807-00900-1,144.99624861,53.49728333,7.542,2000.0,-7.000,-132.100
TYC 3807-00934-1,145.26027972,52.61893222,8.421,2000.0,-46.600,-69.300
TYC 3807-01103-1,145.16973444,53.36491139,7.658,2000.0,25.800,4.900
TYC 3807-01171-1,144.14113528,54.12208306,8.013,2000.0,-8.300,55.100
TYC 3808-00011-1,135.29758500,55.85995306,8.339,2000.0,-9.900,-2.500
TYC 3808-00055-1,136.48488194,55.38976306,7.771,2000.0,-26.400,-35.300
TYC 3808-00324-1,136.44200611,55.52898667,8.010,2000.0,-213.400,2.900
TYC 3808-00788-1,137.14260111,55.08488778,8.443,2000.0,-38.000,-18.500
TYC 3808-01092-1,134.62111806,55.86158833,8.016,2000.0,-25.300,-6.900
TYC 3808-01279-1,134.23718472,56.88894000,7.115,2000.0,19.100,-2.000
TYC 3808-01388-1,133.51698611,57.28085639,8.426,2000.0,-18.500,0.700
TYC 3808-01734-1,133.76726528,57.42694611,8.446,2000.0,-15.700,-3.800
TYC 3809-00750-1,138.71512056,55.62026667,7.573,2000.0,-24.000,-20.900
TYC 3809-00758-1,140.96005917,55.19344250,7.716,2000.0,-18.200,50.300
TYC 3809-01014-1,138.13612528,56.30168500,8.440,2000.0,-0.700,13.400
TYC 3809-01062-1,138.24694028,55.37836444,7.956,2000.0,-6.300,-9.400
TYC 3809-01370-1,139.45418361,57.48061056,7.757,2000.0,-42.000,1.800
TYC 3809-01549-1,138.20966722,56.94187500,7.140,2000.0,-27.500,-14.000
TYC 3809-01867-1,138.95753528,56.74147556,5.457,2000.0,-25.000,-28.900
TYC 3809-01868-1,140.43041472,56.69924722,6.023,2000.0,-11.800,-11.200
TYC 3810-00234-1,144.17864694,56.97013639,7.069,2000.0,7.400,11.300
TYC 3810-01210-1,145.93939000,55.95258611,8.024,2000.0,15.400,-30.000
TYC 3810-01261-1,142.34006000,56.24118722,6.928,2000.0,-129.600,-116.200
TYC 3810-01429-1,142.87151139,55.27351556,8.177,2000.0,-12.700,-9.600
TYC 3810-01454-1,145.31983944,55.86657444,6.620,2000.0,-30.400,-35.000
TYC 3810-01472-1,142.44942722,55.74533111,6.533,2000.0,-132.100,-41.300
TYC 3810-01602-1,146.63193333,57.12799306,5.311,2000.0,0.400,33.400
TYC 3811-00238-1,133.43888333,58.88262833,8.091,2000.0,-27.400,-60.900
TYC 3811-00386-1,137.45668667,59.15394556,7.182,2000.0,-169.400,-29.800
TYC 3811-00537-1,134.35495306,58.21878833,6.912,2000.0,-55.900,3.600
TYC 3811-00628-1,136.85883500,58.87526222,7.740,2000.0,16.700,-94.000
TYC 3811-00654-1,136.67982028,59.34455278,6.438,2000.0,-13.800,-12.800
TYC 3811-01445-1,135.47329000,59.41627778,7.983,2000.0,-18.400,-19.400
TYC 3811-01458-1,137.60642167,59.25464222,8.393,2000.0,-76.000,1.200
TYC 3812-00181-1,140.12259083,59.78075083,7.651,2000.0,35.000,-21.700
TYC 3812-00484-1,141.84961472,58.14284028,8.367,2000.0,4.100,0.000
TYC 3812-01183-1,139.50569278,57.90556944,7.714,2000.0,-40.100,-63.700
TYC 3812-01231-1,138.11542250,58.71155528,7.690,2000.0,-6.000,-6.100
TYC 3813-00738-1,144.75307861,58.54817889,7.523,2000.0,-12.000,0.600
TYC 3813-00821-1,145.24527750,58.58931278,8.041,2000.0,-11.600,-15.700
TYC 3813-01010-1,144.83766861,57.86301000,8.235,2000.0,-7.900,-45.300
TYC 3813-01407-1,142.80539194,58.75655083,7.599,2000.0,-3.000,-11.900
TYC 3813-01474-1,142.46921917,58.12910639,8.307,2000.0,-8.100,-18.800
TYC 3814-00348-1,150.23004444,53.12455194,7.659,2000.0,169.800,-51.200
TYC 3814-00643-1,150.87534917,53.33531194,7.716,2000.0,47.000,-21.700
TYC 3814-00781-1,149.77312000,53.26372333,8.370,2000.0,-59.300,-12.200
TYC 3814-00937-1,147.14395806,54.26495194,7.544,2000.0,-60.100,-18.100
TYC 3814-01124-1,147.44047583,52.89107472,7.228,2000.0,-43.400,-45.500
TYC 3814-01537-1,149.10946056,54.24379139,6.781,2000.0,-40.100,-10.800
TYC 3814-01543-1,147.22438917,53.94061833,8.449,2000.0,14.400,-41.700
TYC 3814-01752-1,148.02650528,54.06428639,4.563,2000.0,0.000,21.700
TYC 3815-00242-1,154.81755639,54.72554944,7.992,2000.0,-10.800,-17.100
TYC 3815-00768-1,151.93400722,53.19602000,7.778,2000.0,-18.200,-29.400
TYC 3815-00840-1,153.83208389,54.70224333,8.417,2000.0,8.000,-56.500
TYC 3815-01227-1,152.28832944,53.04575250,7.952,2000.0,-38.800,-6.600
TYC 3815-01459-1,154.74426500,53.76228694,8.402,2000.0,-47.100,-17.700
TYC 3815-01645-1,153.65016917,53.77081722,8.109,2000.0,-270.900,67.100
TYC 3815-01654-1,151.15143361,53.89172639,5.764,2000.0,-22.300,-4.300
TYC 3815-01655-1,155.12992944,54.21685250,6.139,2000.0,-34.100,-7.700
TYC 3815-01656-1,155.06198389,53.77927417,6.519,2000.0,-86.200,49.300
TYC 3816-00099-1,158.88014472,53.77265000,8.254,2000.0,-9.800,-9.000
TYC 3816-00150-1,158.43250778,53.49745111,6.508,2000.0,-24.400,-27.100
TYC 3816-00741-1,156.59524861,54.40748361,7.085,2000.0,-46.800,0.100
TYC 3816-00790-1,156.93094167,53.67831083,8.203,2000.0,1.800,-22.100
TYC 3816-00797-1,158.21091000,53.58684806,8.339,2000.0,6.100,-9.600
TYC 3816-00871-1,156.69913500,53.99380528,8.444,2000.0,-0.800,3.800
TYC 3816-01287-1,156.49590972,52.62183056,8.017,2000.0,-135.900,-40.400
TYC 3816-01287-2,156.49724000,52.62186528,8.437,2000.0,-135.900,-40.400
TYC 3816-01526-1,157.44948444,54.82569111,7.455,2000.0,-8.000,13.200
TYC 3816-01575-1,159.77391750,53.66848194,5.682,2000.0,-89.900,-79.700
TYC 3817-00073-1,150.84365917,56.66769444,7.732,2000.0,-11.100,-15.700
TYC 3817-00456-1,150.61479583,57.28378611,7.773,2000.0,14.100,-19.500
TYC 3817-00630-1,149.89758694,56.47452361,7.387,2000.0,-2.000,2.400
TYC 3817-00691-1,149.77127583,56.92023139,8.447,2000.0,-44.800,-27.600
TYC 3817-00767-1,147.36932861,57.22117167,7.779,2000.0,5.100,-31.000
TYC 3817-00994-1,150.40994472,55.58612667,8.026,2000.0,-173.800,-447.100
TYC 3817-01553-1,148.41318528,55.76931778,8.066,2000.0,-20.900,-30.100
TYC 3817-01649-1,149.30655972,57.41834444,6.059,2000.0,34.900,-63.400
TYC 3817-01650-1,149.96549139,56.81187389,5.661,2000.0,-31.900,-28.500
TYC 3818-00317-1,154.05471972,56.52638722,8.473,2000.0,-13.300,-12.500
TYC 3818-00319-1,154.10245861,56.76128139,8.494,2000.0,-39.900,-75.800
TYC 3818-00656-1,153.57940667,56.19567944,8.103,2000.0,6.900,-0.800
TYC 3818-00971-1,151.71019778,55.65766083,8.070,2000.0,-36.600,-20.600
TYC 3818-00989-1,153.31861583,55.90639167,8.420,2000.0,-4.400,-18.300
TYC 3818-01162-1,154.37645667,55.89860750,7.354,2000.0,17.000,-46.700
TYC 3818-01208-1,151.61973111,55.76947111,7.364,2000.0,3.900,10.500
TYC 3818-01307-1,151.22888389,55.48790667,7.910,2000.0,-4.700,0.300
TYC 3818-01396-1,152.44220833,55.54217583,8.443,2000.0,-222.000,-133.300
TYC 3818-01511-1,152.40993556,55.28842028,8.217,2000.0,-7.100,-11.800
TYC 3819-00004-1,158.63754056,56.16407444,8.035,2000.0,17.300,-19.000
TYC 3819-00335-1,159.33581556,56.43135583,6.667,2000.0,-45.600,-4.700
TYC 3819-00586-1,159.21811833,57.30648222,8.396,2000.0,-50.600,-46.600
TYC 3819-00705-1,155.88527444,56.52140194,8.309,2000.0,-194.500,-54.700
TYC 3819-00767-1,157.67395167,56.56909111,7.728,2000.0,-19.000,9.500
TYC 3819-00791-1,159.61250000,57.10388944,8.103,2000.0,-5.100,3.700
TYC 3819-01372-1,158.79010611,57.08254944,5.189,2000.0,,
TYC 3819-01373-1,157.65731389,55.98061528,4.880,2000.0,-177.700,-32.800
TYC 3820-00046-1,150.85930111,57.53574806,7.981,2000.0,-10.000,22.600
TYC 3820-00081-1,150.95042361,59.87029611,8.298,2000.0,-108.100,-96.200
TYC 3820-00224-1,150.80023806,58.09811611,7.552,2000.0,-174.800,-137.000
TYC 3820-00287-1,146.94564472,59.29921250,8.496,2000.0,-20.400,-8.900
TYC 3820-00290-1,149.64239694,58.95195639,6.867,2000.0,-10.300,-42.900
TYC 3820-00438-1,149.80504139,59.18704861,8.406,2000.0,-2.700,-63.400
TYC 3820-00732-1,148.57316083,59.92040333,7.000,2000.0,31.400,-16.600
TYC 3820-00864-1,148.49132278,57.68391972,7.540,2000.0,36.900,-92.700
TYC 3820-01068-1,149.78042889,58.75659111,8.184,2000.0,10.700,5.700
TYC 3820-01227-1,149.09510833,59.43927167,8.317,2000.0,2.500,-0.300
TYC 3820-01522-1,147.74863500,59.03909250,3.797,2000.0,,
TYC 3821-00372-1,151.15924472,59.67639528,8.283,2000.0,8.200,-13.400
TYC 3821-00453-1,151.84476639,59.74655861,8.395,2000.0,16.300,-5.400
TYC 3821-00639-1,153.60271917,59.39974639,7.794,2000.0,-0.500,-14.700
TYC 3821-00821-1,152.65678028,58.61833806,8.324,2000.0,-5.000,-5.600
TYC 3821-00848-1,153.96412111,59.35812389,8.233,2000.0,-31.000,-32.100
TYC 3821-01084-1,153.37002361,57.99375194,7.014,2000.0,1.500,4.900
TYC 3821-01318-1,153.78188389,59.98552917,6.367,2000.0,13.600,5.500
TYC 3822-00292-1,156.94139222,59.59728833,6.972,2000.0,-44.600,-20.100
TYC 3822-00762-1,156.62596139,59.15333556,7.828,2000.0,7.200,4.100
TYC 3822-00830-1,156.54672944,59.30539861,8.186,2000.0,-0.700,11.400
TYC 3823-00248-1,163.53391111,54.80096417,7.876,2000.0,-16.100,-46.400
TYC 3823-00392-1,160.32435417,52.97062750,7.247,2000.0,-53.200,-14.200
TYC 3823-00584-1,160.28006167,53.62746222,8.018,2000.0,29.400,-17.200
TYC 3823-01006-1,163.12874861,52.56540667,6.859,2000.0,-12.900,-25.900
TYC 3823-01031-1,163.13380333,52.50372500,6.556,2000.0,-58.000,-51.200
TYC 3823-01032-1,163.39382139,54.58515111,5.264,2000.0,-65.000,-9.300
TYC 3824-00017-1,167.00048889,52.82165333,7.647,2000.0,-62.300,-4.600
TYC 3824-00067-1,165.39811472,52.70248556,7.207,2000.0,-17.900,-28.600
TYC 3824-00278-1,166.47506889,53.85083778,7.775,2000.0,-28.300,-12.200
TYC 3824-00281-1,168.27039778,53.37152139,8.259,2000.0,-8.300,2.100
TYC 3824-00503-1,165.62086611,53.20862528,8.337,2000.0,-21.800,-6.300
TYC 3824-00825-1,167.88058528,54.14930306,6.701,2000.0,-48.300,37.700
TYC 3824-00839-1,167.25117111,54.15068806,8.134,2000.0,-16.700,-34.100
TYC 3824-00843-1,168.39683167,52.85054917,7.809,2000.0,-33.400,-28.500
TYC 3824-00864-1,168.63900972,52.94697278,7.546,2000.0,33.700,-36.500
TYC 3824-00894-1,167.44637833,54.10659306,6.978,2000.0,-14.300,-3.500
TYC 3824-00928-1,166.70831556,53.68064667,8.148,2000.0,-22.200,2.200
TYC 3824-01021-1,166.39440250,54.80796722,8.383,2000.0,15.900,10.600
TYC 3824-01050-1,168.18520861,54.89429167,6.631,2000.0,0.300,-0.900
TYC 3825-00839-1,172.38223472,54.80210167,8.339,2000.0,-1.300,-30.000
TYC 3825-01053-1,172.55360056,54.36232667,6.619,2000.0,7.300,-39.300
TYC 3825-01303-1,169.01467083,52.77633083,7.811,2000.0,162.500,48.300
TYC 3825-01304-1,169.01619778,52.77303333,6.541,2000.0,161.700,57.900
TYC 3826-00074-1,161.58885639,55.17244722,8.111,2000.0,-14.700,15.500
TYC 3826-00165-1,163.00503028,55.35513028,8.111,2000.0,-8.200,7.900
TYC 3826-00327-1,162.77474333,56.23778000,7.458,2000.0,-27.400,-24.800
TYC 3826-00387-1,160.72592833,55.89085000,7.585,2000.0,6.100,-12.400
TYC 3826-00460-1,164.43872722,55.83998444,8.310,2000.0,-9.900,-3.200
TYC 3826-00587-1,162.79616722,56.58223722,5.787,2000.0,-67.500,4.300
TYC 3826-00748-1,161.49941694,56.92080417,7.143,2000.0,10.600,15.400
TYC 3826-00882-1,162.15105667,57.31240500,8.031,2000.0,-29.000,-59.400
TYC 3826-01020-1,161.59389639,57.36604806,6.523,2000.0,-53.200,-57.300
TYC 3826-01075-1,160.93049139,57.19932250,5.776,2000.0,16.100,-52.600
TYC 3827-00126-1,166.67064444,56.09165444,7.443,2000.0,28.700,-22.500
TYC 3827-00305-1,164.48966167,55.42996611,8.161,2000.0,-31.000,10.900
TYC 3827-00404-1,168.01636861,55.16954028,8.395,2000.0,-69.700,15.400
TYC 3827-00524-1,165.62819722,55.02834889,7.563,2000.0,-79.100,99.700
TYC 3827-00526-1,168.39454250,55.41580833,7.525,2000.0,-36.500,6.900
TYC 3827-00538-1,164.75161194,55.01165333,8.049,2000.0,-0.900,-11.700
TYC 3827-00770-1,168.20674500,56.40279639,7.763,2000.0,-55.800,-23.600
TYC 3827-00869-1,166.19441861,56.99228306,8.381,2000.0,-59.400,-55.000
TYC 3827-00913-1,166.66306167,57.05139444,8.444,2000.0,-86.900,-19.800
TYC 3827-00931-1,166.11444278,57.33486444,8.476,2000.0,-34.300,-23.400
TYC 3827-00973-1,165.82472611,57.41964000,8.318,2000.0,6.900,-19.800
TYC 3828-00243-1,170.45562306,57.07484250,6.447,2000.0,-59.000,6.500
TYC 3828-00311-1,169.63261139,56.19478389,7.482,2000.0,-26.600,-10.700
TYC 3828-00343-1,171.88940222,56.57551667,8.202,2000.0,-105.300,-3.800
TYC 3828-00424-1,172.67824750,56.74635667,7.138,2000.0,1.300,10.300
TYC 3828-00503-1,172.86390778,57.13487083,7.765,2000.0,2.000,-1.000
TYC 3828-00863-1,173.08574583,56.09517472,7.542,2000.0,-240.300,82.900
TYC 3828-00879-1,172.43190056,56.73765194,6.299,2000.0,-89.500,-34.700
TYC 3828-00927-1,171.80700528,55.21964056,7.862,2000.0,-44.300,11.200
TYC 3828-01130-1,172.04782250,55.66816194,7.719,2000.0,2.900,-2.300
TYC 3828-01134-1,171.48824806,55.85034972,5.838,2000.0,-71.600,48.300
TYC 3829-00086-1,164.11177944,57.50303167,6.910,2000.0,-37.200,-30.100
TYC 3829-00470-1,162.84898972,59.32023694,5.692,2000.0,-31.600,-49.600
TYC 3829-00927-1,160.23722639,59.34279250,8.453,2000.0,-23.700,-127.600
TYC 3830-00127-1,166.08215139,59.84359000,8.277,2000.0,-3.400,-16.000
TYC 3830-00263-1,167.93167500,58.89973639,7.426,2000.0,-65.800,26.200
TYC 3830-00273-1,164.95618111,58.90650500,7.251,2000.0,-10.200,-12.400
TYC 3830-00432-1,165.57361556,58.66645778,6.816,2000.0,-34.500,-22.200
TYC 3830-00487-1,164.58967556,59.28163444,8.236,2000.0,12.300,-52.400
TYC 3830-00526-1,167.23989667,59.21528556,7.278,2000.0,-22.000,2.900
TYC 3830-00714-1,167.31434278,57.87638472,7.140,2000.0,-27.700,11.200
TYC 3830-00770-1,167.28439806,57.61792444,8.477,2000.0,20.900,-16.200
TYC 3831-00256-1,168.98363500,59.12098556,7.961,2000.0,-5.100,4.900
TYC 3831-00347-1,170.11341972,58.77587861,8.125,2000.0,-19.700,-3.100
TYC 3831-00519-1,169.16241750,58.94508250,8.335,2000.0,-23.400,-7.800
TYC 3831-00565-1,168.89859139,58.21495167,8.173,2000.0,-11.500,-22.300
TYC 3831-00639-1,169.78627278,58.88686139,8.079,2000.0,-10.000,4.500
TYC 3831-00765-1,172.82734306,59.70090611,7.332,2000.0,9.800,2.200
TYC 3831-00799-1,170.37093889,58.48429361,7.725,2000.0,38.300,26.500
TYC 3831-00819-1,171.18667639,59.66376556,7.907,2000.0,-15.200,-6.300
TYC 3831-00905-1,169.07924556,59.94318389,6.930,2000.0,-25.200,6.500
TYC 3831-01032-1,172.83406944,59.70086694,8.018,2000.0,0.700,4.300
TYC 3832-00077-1,177.51516389,53.81041306,8.471,2000.0,11.300,-7.000
TYC 3832-00215-1,177.55861028,54.25255361,6.858,2000.0,38.600,18.800
TYC 3832-00518-1,173.53358722,53.77605833,8.348,2000.0,8.400,-1.700
TYC 3832-00961-1,173.85602444,53.57393611,8.120,2000.0,-105.600,76.100
TYC 3832-01014-1,176.30449000,53.94801944,8.461,2000.0,-6.400,-13.100
TYC 3832-01048-1,176.97034722,53.01514583,8.485,2000.0,1.300,2.500
TYC 3832-01275-1,173.77040667,54.78537722,5.742,2000.0,6.800,7.700
TYC 3833-00062-1,179.67233639,54.48571056,8.307,2000.0,2.500,-28.000
TYC 3833-00199-1,178.86874000,54.77934139,8.458,2000.0,-22.000,13.300
TYC 3833-00369-1,181.16419556,54.09672528,8.180,2000.0,-77.500,8.100
TYC 3833-00466-1,181.43918389,53.48373694,8.338,2000.0,-51.400,-10.400
TYC 3833-00959-1,181.39679667,52.87541611,8.069,2000.0,-17.300,20.300
TYC 3833-01034-1,178.45727278,53.69473361,2.399,2000.0,103.300,10.300
TYC 3834-00124-1,186.53190278,52.67662500,8.350,2000.0,-1.400,-1.700
TYC 3834-00133-1,183.86159556,52.71720806,7.703,2000.0,-3.500,-13.300
TYC 3834-00302-1,185.96163278,54.15848278,7.888,2000.0,1.100,10.000
TYC 3834-00333-1,182.33550250,53.39475667,7.536,2000.0,75.400,-110.500
TYC 3834-00549-1,182.26401194,53.67234528,8.392,2000.0,1.100,-4.300
TYC 3834-00598-1,186.58427806,54.58867444,7.719,2000.0,-30.800,1.400
TYC 3834-00639-1,184.66327000,54.61372694,8.201,2000.0,-3.000,-21.600
TYC 3834-00663-1,183.68095556,53.43466889,6.289,2000.0,-20.700,-18.800
TYC 3834-00960-1,182.77804361,54.35894833,8.200,2000.0,-9.500,-15.800
TYC 3834-01089-1,182.86632944,53.42180611,8.105,2000.0,-164.200,-124.800
TYC 3834-01090-1,182.86230694,53.41902389,8.273,2000.0,-170.300,-136.200
TYC 3834-01091-1,184.37318306,53.19143556,5.948,2000.0,39.800,-45.400
TYC 3835-00081-1,177.14667944,55.53992778,8.020,2000.0,-4.700,41.200
TYC 3835-00126-1,173.39812389,55.58218861,8.009,2000.0,-26.600,-22.700
TYC 3835-00139-1,175.07903472,55.30263083,7.813,2000.0,-135.000,16.900
TYC 3835-00463-1,175.79370722,56.01981389,7.639,2000.0,-31.800,-30.000
TYC 3835-00767-1,174.14945417,56.13556361,7.732,2000.0,-182.200,-87.800
TYC 3835-01050-1,176.60295000,55.34155611,8.324,2000.0,1.400,-2.400
TYC 3835-01057-1,176.73170361,55.62826333,5.398,2000.0,14.000,-31.700
TYC 3835-01058-1,175.43131972,55.17199472,6.444,2000.0,-19.800,7.000
TYC 3835-01059-1,174.15020833,56.13392861,8.172,2000.0,-175.400,-91.100
TYC 3836-00165-1,182.04103111,55.46493667,8.258,2000.0,-173.200,-26.200
TYC 3836-00166-1,182.03019556,55.46411944,7.816,2000.0,-177.400,-21.500
TYC 3836-00347-1,178.82671083,56.01044194,8.295,2000.0,35.300,-26.600
TYC 3836-00479-1,178.38973306,56.29973889,8.211,2000.0,-66.400,-52.600
TYC 3836-00816-1,179.33990250,57.11679694,8.416,2000.0,2.100,-5.400
TYC 3836-01020-1,178.99336806,56.59856333,5.947,2000.0,7.900,-0.400
TYC 3837-00048-1,184.20886972,56.28150917,7.410,2000.0,-79.900,-18.400
TYC 3837-00201-1,183.59076472,55.57656722,8.489,2000.0,1.900,-3.100
TYC 3837-00242-1,184.04070472,55.92024722,8.491,2000.0,-36.600,-18.100
TYC 3837-00312-1,183.07469778,55.70590000,7.344,2000.0,-148.600,-9.600
TYC 3837-00323-1,185.66955306,55.83516250,8.152,2000.0,-1.100,-10.600
TYC 3837-00396-1,186.63581889,55.15942639,7.039,2000.0,12.700,10.200
TYC 3837-01048-1,182.93706472,57.05444361,6.506,2000.0,10.400,-15.200
TYC 3837-01070-1,183.85605417,57.03259861,3.298,2000.0,,
TYC 3837-01071-1,186.26342833,56.77785778,6.017,2000.0,-15.800,-11.100
TYC 3838-00134-1,175.11433111,57.97037611,6.320,2000.0,-9.300,12.200
TYC 3838-00462-1,175.96218556,58.41106889,8.031,2000.0,-9.000,-10.400
TYC 3838-00554-1,176.47141556,58.02749944,7.976,2000.0,-165.200,-14.000
TYC 3838-00870-1,176.64445306,59.20909028,8.209,2000.0,19.500,6.700
TYC 3838-00897-1,173.89431194,58.20307028,7.680,2000.0,2.600,-16.800
TYC 3839-00361-1,179.12597167,57.87159083,7.842,2000.0,-8.100,-10.000
TYC 3839-00518-1,178.49650917,59.68046639,8.342,2000.0,-0.300,-3.500
TYC 3839-00708-1,181.68523778,57.60058917,7.310,2000.0,-83.100,-14.400
TYC 3839-00712-1,182.07604389,58.55674139,7.575,2000.0,-22.000,25.600
TYC 3839-00796-1,179.04896944,58.16988278,8.443,2000.0,-11.500,-3.700
TYC 3839-00801-1,180.17186389,59.35310111,8.129,2000.0,25.300,3.700
TYC 3839-00846-1,177.84384333,57.64077389,7.959,2000.0,-12.000,-17.600
TYC 3840-00510-1,183.25780167,59.72019583,8.370,2000.0,-8.700,-15.600
TYC 3840-00699-1,183.90930583,57.60725694,8.252,2000.0,-80.900,11.700
TYC 3840-00904-1,185.99468056,57.78416194,8.320,2000.0,-26.000,2.500
TYC 3840-01062-1,186.33921667,59.56515056,8.393,2000.0,-2.800,0.900
TYC 3840-01159-1,182.52130472,57.67755583,7.953,2000.0,-30.700,-2.000
TYC 3840-01167-1,185.21180222,57.86428000,5.694,2000.0,46.800,-69.600
TYC 3841-00296-1,188.22868194,54.79529278,8.347,2000.0,-43.600,-15.400
TYC 3841-00492-1,189.48539972,54.85312500,6.991,2000.0,-21.200,-0.900
TYC 3841-01303-1,187.70882556,53.07618278,6.268,2000.0,19.200,182.000
TYC 3842-00210-1,194.54029111,52.55323667,8.417,2000.0,15.100,-2.900
TYC 3842-00421-1,192.50309306,54.75603389,7.324,2000.0,11.200,-32.100
TYC 3842-00749-1,191.83301278,52.86184500,7.758,2000.0,-38.900,0.500
TYC 3842-01195-1,195.24875694,52.53682111,7.823,2000.0,-63.200,1.300
TYC 3842-01261-1,193.91270778,54.96122250,6.794,2000.0,-13.100,6.600
TYC 3842-01310-1,194.07350083,54.09948333,6.040,2000.0,-61.800,-1.900
TYC 3843-01017-1,198.91861333,54.40296806,7.781,2000.0,-3.800,14.600
TYC 3843-01306-1,196.08316694,53.95425444,7.548,2000.0,-20.200,-9.900
TYC 3843-01315-1,196.16669917,53.85754667,7.487,2000.0,-13.400,17.500
TYC 3843-01328-1,197.03118722,53.56051556,8.284,2000.0,36.400,25.900
TYC 3844-00102-1,187.82840528,55.11884472,8.211,2000.0,107.800,-0.500
TYC 3844-00407-1,189.80330722,56.00394222,8.055,2000.0,-68.000,-2.400
TYC 3844-00479-1,190.43500139,55.72468750,8.374,2000.0,122.500,-5.600
TYC 3844-00838-1,188.12726639,56.97662083,8.174,2000.0,-12.800,-122.100
TYC 3844-00926-1,189.04260222,56.82557083,7.363,2000.0,19.300,-33.300
TYC 3844-01008-1,187.38772889,56.33237778,7.805,2000.0,-6.000,-186.500
