detection_id,x_px,y_px,flux_above_background,peak_above_background,peak_snr,area_px,major_sigma_px,axis_ratio,saturated,source_class,measurement_half_window_px,fitted_ra_deg,fitted_dec_deg,catalogue_star_id,classification
475,743.9170498321496,1026.2283899963318,829.2765280634919,193.24810063664904,22.072818559236964,8,0.7264166687535911,1.126512312535415,True,compact,4,311.4145876168639,30.700423241736853,TYC 2687-02651-1,unclassified_object
476,1189.721020009106,424.596446786675,829.2756419071027,175.48245679592213,21.70108786690423,7,0.6751360516064537,1.1452813573916159,True,compact,4,94.88577636344368,59.01662062532826,TYC 3776-02465-1,unclassified_object
477,1327.9626422084993,401.6666690646702,828.8978238578478,155.71509225195325,38.72525036229751,11,0.8921832648164685,1.292655207108808,True,compact,4,122.10453453739314,51.51309794211921,TYC 3414-02496-1,unclassified_object
478,898.5852040321168,1115.6401412798289,828.7136662256853,189.0111364720729,21.255974250295644,7,0.659026117866799,1.1620615837972514,True,compact,4,289.0686296958463,38.13268560395536,TYC 3121-02287-1,unclassified_object
479,684.7284435523844,929.4677023558673,828.1563589795271,187.8223407987175,25.172663524301885,8,0.6610193536762727,1.0635955131713015,True,compact,4,326.0596398178396,28.740270897428914,TYC 2201-02078-1,unclassified_object
480,913.986635774826,1234.8540212973264,827.5463463587628,179.29385450265934,26.258606618626114,9,0.8715870270594541,1.357459631752964,True,compact,4,275.2456983801016,28.899707599955466,TYC 2105-02586-1,unclassified_object
481,1035.0923368769713,145.69265927948382,826.11563450776,149.21385641128515,22.287351160710095,10,0.8886466930014117,1.371433299475126,True,compact,4,88.31073413676872,27.63727779689882,TYC 1871-02618-1,unclassified_object
482,605.9213544135349,272.2541329723387,824.1265745830566,180.46570858277585,34.91973790246542,9,0.731306372341047,1.1471760252594994,True,compact,4,44.92316563780858,8.908980178427615,TYC 0641-00985-1,unclassified_object
483,1429.983704461181,547.4045811831605,822.9058748042307,133.4490177621211,32.5063087022598,12,0.9243387566519541,1.2820302960436654,True,compact,4,148.0612070249116,54.02032210804798,TYC 3814-01752-1,unclassified_object
484,904.7764389658823,761.6724725607879,822.866893138106,171.7816955096288,19.401320499280786,9,1.1806763242559184,2.2854908507654086,True,compact,4,345.23409699739733,56.97121404689932,TYC 3993-02269-1,unclassified_object
485,817.6594691644113,1101.2741793811651,822.7040886509744,170.00450530976053,16.747784762101578,8,0.7222339910570105,1.1720370425588327,True,compact,4,297.6361614965016,32.89384505277492,,unclassified_object
486,423.12566803199496,697.3122376438491,822.2568332559524,192.32342788190067,30.526668142463276,8,0.7086001419790166,1.148747705175714,True,compact,4,355.5088360959498,1.7486664418414586,TYC 0586-01458-1,unclassified_object
487,781.3534418189835,480.2968216487333,821.0194943501399,182.05547860284562,23.7024364331943,10,1.168612664169041,1.881143600751954,True,compact,4,28.916734686670885,37.2140420713537,TYC 2319-01795-1,unclassified_object
488,810.8373834625797,191.47787282649435,819.2578599077274,179.56022573663083,24.08104327814825,9,0.7358481390494727,1.083323816942734,True,compact,4,64.29692390316431,20.584130716699224,TYC 1272-01126-1,unclassified_object
489,739.8911909120496,1120.8664740343456,817.6306908494886,157.24923828654892,16.59909770215383,8,0.8389921025376271,1.3878719129490478,True,compact,4,300.44179858370296,24.8498526020731,TYC 2145-01662-1,unclassified_object
490,1245.8001457153819,1047.4637432819002,815.9437443911313,153.6990899943391,28.74024552890643,10,0.7985888460326731,1.1702281751928052,True,compact,4,239.47358642548957,54.75249002115538,TYC 3870-01962-1,unclassified_object
491,419.34089767018804,1020.8749077441872,813.6525553278225,179.33326282131006,28.00166034908028,8,1.0417180907187609,2.0836968609539106,True,compact,4,321.28939506336536,-3.5120937665964025,TYC 5199-01459-1,unclassified_object
492,829.5202168756426,928.667680304254,812.2462880422346,187.31392334797238,20.073735637784104,8,0.6554352419111025,1.0316803841411009,True,compact,4,319.6343099374861,43.93392653707552,TYC 3181-00836-1,unclassified_object
494,327.97223797753026,868.624261329012,811.6180962582258,180.93333860961357,34.1718020390902,9,0.768676931890935,1.2297939158332434,True,compact,4,337.6653693610252,-10.67589973261973,TYC 5814-01593-1,unclassified_object
495,707.7716865371834,1027.4710620077435,811.5781331050009,178.25813728257341,21.10381748859396,9,0.7330439535875012,1.1530786088169729,True,compact,4,313.041361319721,27.067182607683037,TYC 2179-02496-1,unclassified_object
496,1066.5135511074207,1014.3907687427272,811.2175299127196,209.4498110874589,32.180269661040796,6,0.6658085064091792,1.333313678686206,True,compact,4,278.10148561918413,57.04459469276811,TYC 3913-02269-1,unclassified_object
497,1233.1531226556929,1132.752004132844,811.0033283487307,173.45667923607792,35.878404034285396,8,0.7271995962096388,1.1018631845756193,True,compact,4,240.70460406579588,46.042047088180745,TYC 3491-01859-1,unclassified_object
498,1223.4157949512557,511.72302787029463,809.9069502095269,172.48548233671093,31.61133673867137,11,0.8505850291704353,1.204977474211547,True,compact,4,102.76129414793952,67.55795364937582,TYC 4359-02044-1,unclassified_object
499,839.4107133852458,1067.069281672738,809.5107107419965,143.56503455215233,14.495507720992158,9,1.1462397506022872,2.3294195751691675,True,compact,4,300.0817207103976,37.05368976161933,TYC 2682-03762-1,unclassified_object
500,371.43660556383225,473.1429971655067,809.1497786910414,178.6769535949241,35.09323477940841,10,0.7703467207794451,1.1350557123284681,True,compact,4,18.596602996467652,-7.91544229519502,TYC 5273-02653-1,unclassified_object
501,1008.9578438108747,894.4853146846672,809.0435414033418,208.34455808391985,24.964286278572054,7,0.7126668226230707,1.235734769279331,True,compact,4,307.4505399465083,62.999074931962674,TYC 4237-02168-1,unclassified_object
502,1083.6926065020562,1003.6923307655202,808.9388655693343,202.78220006729174,32.451309823292696,6,0.6395125308209355,1.172229919213461,True,compact,4,275.9422264868111,58.8032785042923,TYC 3916-01982-1,unclassified_object
503,981.2799538951941,265.7971882707073,808.92384767363,178.99702829586045,26.778263096871505,9,0.802497327787219,1.2891099435967106,True,compact,4,72.48406646453995,37.48674003248686,TYC 2399-01844-1,unclassified_object
505,746.8715448239867,646.4537328269413,807.4159909013462,209.8665365275341,27.551492560970892,7,0.6510430230546073,1.0615928034600086,True,compact,4,4.237855977441731,38.68895336997058,TYC 2782-02251-1,unclassified_object
507,515.9689940425073,823.0334897927063,806.9645498657858,197.69412136166375,31.195458139003044,9,0.7362094684508113,1.1243315180167652,True,compact,4,341.69065995515035,12.167990485832663,TYC 1155-02186-1,unclassified_object
508,334.9323770601081,543.605682528878,805.7490042375279,191.09231804401804,32.43624728218307,8,0.7132371967273364,1.139278352356491,True,compact,4,11.05585804825928,-10.616775793125827,TYC 5269-02450-1,unclassified_object
509,914.5683049366103,466.97070423303,804.8257569776388,197.61363656213584,25.166955771837607,8,0.6800673768647352,1.0534859480832193,True,compact,4,41.04071219418554,49.19088961000094,TYC 3304-02737-1,unclassified_object
510,1036.4217660333202,241.2117042504288,803.4095682704703,164.21158223175274,22.45552931902829,10,0.8408374537428344,1.3735941860903889,True,compact,4,81.15922909755433,37.40483125951532,TYC 2415-01779-1,unclassified_object
511,455.38022775884826,702.8770373008956,802.8537060910155,200.75486477392337,33.194050549261185,7,0.6563888405065736,1.063366341985658,True,compact,4,355.002560462884,5.602125931045354,TYC 0591-01744-1,unclassified_object
512,1009.4386993949723,1051.6018080086253,802.2818233861763,196.9830872921028,28.333637695111577,6,0.6262396090202336,1.207393594198075,True,compact,4,283.2670678292044,50.69658192945641,TYC 3552-02018-1,unclassified_object
514,963.9054114463564,872.9574807862889,801.5243889013968,193.90778172107247,22.437006067310254,9,0.881914687141707,1.3394780895968195,True,compact,4,317.9887080614721,60.01366865104866,TYC 3965-00880-1,unclassified_object
515,1019.5832429506364,483.6603104155733,801.4270924810824,192.67429761956814,23.66393629904086,7,0.6214991130005758,1.1005577224955478,True,compact,4,52.51680279629578,58.86804286731146,TYC 3715-01250-1,unclassified_object
516,1078.0721787348648,391.2530118549846,800.6242855052928,186.8789249500158,26.801619706306944,8,0.8106304544959979,1.4070880318378467,True,compact,4,74.34620971675574,53.73694756864275,TYC 3734-02320-1,unclassified_object
518,844.7949287933612,904.9189290960952,799.612127687828,169.56232748280746,16.77197414131055,10,1.1518736664136435,1.978870151750461,True,compact,4,322.30609349819616,46.51334917162325,TYC 3590-03349-1,unclassified_object
519,829.6689894878581,815.8086853484483,797.8346685154628,192.15615181170045,23.37339320753985,8,0.6879797549792426,1.115396704178713,True,compact,4,337.4900760956547,47.679076431363285,TYC 3611-02304-1,unclassified_object
520,793.7260960286274,1100.317095235068,797.834495831301,107.44983732821831,10.515033429569911,13,1.623785550711992,2.1099570051700605,True,compact,4,299.4504672582798,30.919728633146516,TYC 2670-03724-1,unclassified_object
521,1073.5244753492093,520.4958482795913,797.0964125674484,209.45429487910468,30.665672151708087,4,0.5013591145201219,1.006707137415215,True,compact,4,57.420239175287236,65.52732516572793,TYC 4071-01894-1,unclassified_object
523,582.2087446590873,217.61087816887928,796.1678901641706,176.92155151326367,40.13462611768112,8,0.7181471587314772,1.1671178711639143,True,compact,4,49.825924634478106,3.3814206971689793,TYC 0059-01947-1,unclassified_object
524,1213.5221983523295,854.2671716103939,796.1163144336424,171.1393762088315,25.659598977186793,8,0.6622410806989758,1.0275407621103292,True,compact,4,244.31148544578926,75.75112601567014,TYC 4567-01764-1,unclassified_object
525,857.0272815718138,1220.6253156919695,795.4509611702292,178.69833817106766,26.083915352844226,9,0.7472096232780198,1.1338541147644932,True,compact,4,281.5365285548988,26.674009027046395,TYC 2116-02764-1,unclassified_object
527,884.5137471056486,545.9778870533537,794.8240031468786,189.7153969398562,24.05568105150235,6,0.7348906667568864,1.4861822474732338,True,compact,4,25.890417708736152,50.66066498199769,TYC 3291-02118-1,unclassified_object
528,761.981923780671,366.79787589279306,794.2371151097104,205.49693097817226,31.024806460670728,7,0.7045997352784898,1.2038174225427671,True,compact,4,42.005683172457694,29.21617443905927,TYC 1793-01611-1,unclassified_object
529,785.9722778543037,787.6668807587089,793.5260069006006,200.01205106537893,21.554508262909515,8,0.7491324658432861,1.2408183744784127,True,compact,4,343.10526588187724,43.29166524262163,TYC 3227-03865-1,unclassified_object
530,659.785135129475,976.8761910098046,792.4547764669862,182.9357286319132,22.798972153689547,10,1.2617775834862004,2.0664372981772976,True,broad_blob,8,321.04205890524935,24.35475106397469,TYC 2187-02177-1,unclassified_object
531,1369.687108336795,642.3932725156069,790.9069371373242,166.1742979948308,31.489344758572788,9,0.7394064211234502,1.213355275904721,True,compact,4,156.036843813324,65.58775284248082,TYC 4150-01302-1,unclassified_object
532,617.7197133701183,1095.799059727824,790.4630481687458,184.60860594672332,20.589625757870664,8,0.7779427824465246,1.380950910014809,True,compact,4,308.8250061626773,14.644502992640819,TYC 1100-01719-1,unclassified_object
533,1157.745434806261,1062.1620950984236,789.8155768581712,183.45837486323833,34.97489193421123,8,0.727155492347613,1.1863231647516999,True,compact,4,256.3403549439217,54.47105834332662,TYC 3890-01396-1,unclassified_object
536,1048.5373781963017,1021.2999168068924,786.9533407046812,194.8154966293512,27.809841709926154,8,0.6941091543942821,1.1011221958550497,True,compact,4,280.5654657292113,55.53878880930136,TYC 3922-02095-1,unclassified_object
537,956.0709779975136,406.2443993247463,786.0235137721035,191.12936348050638,19.422579259121665,8,0.6822326505788414,1.023833409018511,True,compact,4,54.16047451481702,48.18181237987893,TYC 3317-03033-1,unclassified_object
538,1200.9699385318504,964.5545271619917,785.7941099543584,190.2925026294708,33.96814171026232,8,0.6861143820190402,1.051244651215844,True,compact,4,250.21947690574447,64.59438010723215,TYC 4193-02534-1,unclassified_object
539,1041.6877670664917,266.3582582488421,785.737876840776,161.53169049254217,19.844384519039068,8,0.6808304830075296,1.0772721117019115,True,compact,4,79.7823242558414,40.098610335493916,TYC 2900-02157-1,unclassified_object
540,1258.8686767728016,348.4983936008589,785.5137538090339,153.74247174598412,24.392502466041556,10,0.8198266132390174,1.2696297378039698,True,compact,4,109.61576816703258,49.47745521782787,TYC 3400-02010-1,unclassified_object
541,791.5327319903481,710.601752688644,784.0894078757294,197.23655374287384,22.47154120032241,5,0.5825571276554103,1.1831307076588282,True,compact,4,355.1255299330013,44.2977444583866,TYC 3244-01530-1,unclassified_object
542,223.3867634284351,574.1403422231161,783.7928571238368,143.96039783847533,30.416666925558147,9,0.7866989597667264,1.2083537096516568,True,compact,4,7.586887057265146,-23.737148670015543,TYC 6414-01077-1,unclassified_object
544,1318.1347136255247,578.4079649877289,783.647704443578,188.19184385551233,33.77234865805369,8,0.6960664952743144,1.083001201991838,True,compact,4,135.64681240544485,67.64946743846794,TYC 4375-02458-1,unclassified_object
547,499.68443945611205,452.5208517545336,780.0607161598671,190.33230990031979,35.52148808958835,6,0.6521326659594946,1.307447296758525,True,compact,4,22.553636911219435,6.110752975486053,TYC 0034-01287-1,unclassified_object
548,855.6051737779161,137.3634118607717,779.6116899517478,150.54036339723137,27.165695666365067,10,0.8447397661821635,1.381965506795005,True,compact,4,72.80993660557569,18.85948529981285,TYC 1288-01706-1,unclassified_object
549,867.9611236062234,383.1833080561983,779.5529990876119,186.19691148196486,22.30788710792045,10,0.8008179228563251,1.2150068680053248,True,compact,4,47.84363793591671,39.59326673448141,TYC 2852-02474-1,unclassified_object
550,1111.2640941693187,944.8225531977712,778.7897338189395,182.24538934277518,27.275951698905534,9,0.7889072534280639,1.2425848753092872,True,compact,4,276.4210104889479,65.57217526570662,TYC 4222-02311-1,unclassified_object
551,797.0579755518945,316.5057442472407,777.6975004182825,188.66985083871765,33.047100272494056,6,0.717057567935019,1.4417510324465432,True,compact,4,50.09942172950862,29.0313675560474,TYC 1796-01306-1,unclassified_object
552,324.5222306363784,639.8494939200245,777.1691541186494,189.3936076421949,38.03574248521856,9,0.7440981137155522,1.1727314859366527,True,compact,4,1.133204119674188,-10.510528266967183,TYC 5263-01049-1,unclassified_object
553,770.5047325423882,433.86277245485934,776.8530166482196,196.49053983703791,27.121888901868243,6,0.7002535994179895,1.423891899968709,True,compact,4,34.341980834084744,33.82920043800349,TYC 2318-01875-1,unclassified_object
559,1051.0569702374846,617.9432076821122,772.2320844103652,200.00247517714416,25.778444300023413,9,0.705747803264445,1.059760925128564,True,compact,4,30.511197830889838,70.89691254118699,TYC 4315-02126-1,unclassified_object
560,1023.7784351711407,256.6850897180154,772.1770253696769,154.77537679622867,20.24849402722146,10,0.784837892917655,1.12349663875711,True,compact,4,78.33645980283883,38.482105234533655,TYC 2896-02101-1,unclassified_object
561,898.1413978394842,632.0731352021357,771.9849462651453,180.42429702777773,19.30083968471403,10,0.9566031367415193,1.6320170967711654,True,compact,4,11.334820013527883,55.200957382828285,TYC 3659-02174-1,unclassified_object
563,908.9134494218101,1112.5859569949525,771.5602138217331,185.0087631891877,21.353835013028885,7,0.6818942674999279,1.1365694073565744,True,compact,4,288.39805557139846,39.106212125519875,TYC 3121-02285-1,unclassified_object
564,838.3274741375202,947.504058119308,771.3098623340743,174.74305039954876,17.084894270802465,6,0.6647224970432317,1.3313497552549456,True,compact,4,316.2761942216821,43.9385356924332,TYC 3180-02696-1,unclassified_object
565,854.6239626169328,1065.2554411488595,769.7427010605501,132.78178752664348,13.990229108283248,11,1.429536783762682,2.598839057129838,True,compact,4,299.06401745891714,38.46035725224624,TYC 3137-03765-1,unclassified_object
567,278.4911343615801,984.7058727722698,768.6717885735958,192.52983743186905,29.290255322559233,7,0.6829011511149885,1.1339934013189676,True,compact,4,325.6680611379296,-18.857766607720603,TYC 6370-01175-1,unclassified_object
568,856.5262516289532,626.5847228289099,768.2615856238747,189.16380629835686,20.942932518034485,5,0.581010730545649,1.181565140646314,True,compact,4,10.452955799486022,50.47668353930142,TYC 3257-02189-1,unclassified_object
570,812.5382578222627,1232.4333939155006,767.7830808817916,183.4274984188441,24.774275920970577,7,0.6870306495197811,1.3888907313477894,True,compact,4,283.691417353185,22.644513858745192,TYC 2109-02837-1,unclassified_object
572,1157.5514083106182,1141.7725781165707,766.4906235430682,179.46778787949984,24.27440262170465,7,0.6760464010897308,1.2055193802757795,True,compact,4,252.31618911627987,45.99268151168297,TYC 3500-02419-1,unclassified_object
574,1401.9420810793704,1038.3271767859171,765.017170378992,106.86370450290819,28.916506048438986,13,0.8885644452699756,1.084762076869562,True,compact,4,214.01324281280398,45.985284906192916,TYC 3472-01264-1,unclassified_object
576,470.36785533510675,1144.9815273762465,764.3821525801991,173.86025212834147,26.972980462448742,7,0.6663329507620493,1.0465853165672654,True,compact,4,307.42576407399133,-2.862798021784798,TYC 5167-02593-1,unclassified_object
578,950.2502488579304,317.89421377121977,762.9364482802915,182.84049807782768,28.12594491124091,8,0.7056940372813485,1.1323833567471513,True,compact,4,63.75590409743207,40.468792891475296,TYC 2882-02046-1,unclassified_object
579,809.882373414839,761.0514208900421,762.3784281633393,193.37047043689415,23.186405611934177,8,1.2887073900764323,2.5596079320860907,True,compact,4,346.971523045242,46.251304787728046,TYC 3623-02738-1,unclassified_object
580,867.6393186641345,930.5635250186941,762.3647878671611,170.04973161157102,16.27498441961162,7,0.6925841194001388,1.2155486974601757,True,compact,4,316.72506370947184,47.661701321917185,TYC 3592-07443-1,unclassified_object
583,886.5194338015074,1169.5744053932774,760.9401490239625,186.9338322469573,19.405015018336613,7,0.7851764550494847,1.606157691247488,True,compact,4,284.29411843621097,32.90762329614724,TYC 2643-03345-1,unclassified_object
585,488.4932417817413,778.4956841312095,760.335801238209,190.38744702797388,27.57386858006239,4,0.5016148014698867,1.006621003702852,True,compact,4,346.7662886170902,9.383790774071151,TYC 1160-01745-1,unclassified_object
586,1296.580985034024,684.1844805307143,760.0378823075796,174.41123774323583,39.06531825015536,7,0.6849641819788742,1.1993223453002357,True,compact,4,158.7588330177762,75.71630996246816,TYC 4542-02796-1,unclassified_object
587,254.41133976091822,670.185877788255,760.0082253848929,180.97072853622086,33.39926974147807,8,0.7152766368908253,1.0674783074514393,True,compact,4,357.83756271999994,-18.909541964502335,TYC 6408-01356-1,unclassified_object
588,689.2651746651752,191.26929484828284,759.9530767796749,148.74615908358663,32.66526310080374,10,0.8404697596739784,1.2880727930551745,True,compact,4,57.052320852548334,11.161079229558826,TYC 0661-01403-1,unclassified_object
590,321.8934263637073,442.51292587885973,758.1639920176433,198.57007322202128,40.588728326499684,8,0.688489974950765,1.1508455858975393,True,compact,4,21.39789725315375,-14.57412706746485,TYC 5276-02116-1,unclassified_object
591,668.8096738713506,433.5019822190851,756.4577883578357,200.15127935638193,29.50494130349372,6,0.6666754140014362,1.333904288909134,True,compact,4,29.4861315466412,23.57963800509681,TYC 1757-01964-1,unclassified_object
593,670.5175673518668,1070.6311837488558,754.9348733569473,186.38874898366743,21.927844577425848,7,0.7362468873880037,1.4993182831680805,True,compact,4,309.61302909750844,21.18800482639182,TYC 1645-02169-1,unclassified_object
595,998.1316714870404,261.7147001491674,752.014569963467,148.3367502871816,21.70371830920701,8,0.7345612484578383,1.2126632919156433,True,compact,4,74.81289946114268,37.89609053728187,TYC 2894-03065-1,unclassified_object
597,838.5742228732794,580.6137923470667,751.6591058748841,204.83564716450522,23.370689862080088,5,0.599091014706604,1.235324758248339,True,compact,4,17.320728059011262,47.20596708133419,TYC 3268-01358-1,unclassified_object
598,1327.558328637778,1079.039074761173,750.6992330051548,135.92244875975206,30.76805461788608,13,0.9266477205000782,1.24670694520379,True,compact,4,225.90748465455198,47.622012782561306,TYC 3484-01580-1,unclassified_object
599,764.5153204381543,1109.745386857665,750.3445596996003,174.7655100658849,17.593308825164765,6,0.692125308217759,1.3911701878800549,True,compact,4,300.2516196658614,27.750453485180785,TYC 2149-01880-1,unclassified_object
600,846.5250922210256,819.7978264045109,750.0444403331198,187.94791140766844,19.594866059324573,6,0.6982597764927636,1.398292587284611,True,compact,4,336.2193067036749,49.45153689549427,TYC 3615-03021-1,unclassified_object
601,726.1323353391687,288.636041934093,748.9762321454361,182.84320636869737,26.604756537304166,7,0.6977875466995558,1.2339945227583577,True,compact,4,48.72499650213046,21.031130915085846,TYC 1244-01190-1,unclassified_object
602,551.1012717505745,310.93653367061347,748.7198961493766,195.00535830639723,34.142474096786074,9,0.8067392437364175,1.3269909320975448,True,compact,4,38.98085157401861,5.591978817973651,TYC 0052-01681-1,unclassified_object
603,1178.835415254608,332.4686961821891,746.9423794464245,171.43162035254184,34.48339661320812,8,0.6893847398187627,1.073654428380092,True,compact,4,96.21080701944616,49.300802318776576,TYC 3384-01194-1,unclassified_object
605,886.938693728591,1160.1126613690224,745.6525160560232,176.40975737635551,18.972023367606663,9,1.309131971390332,2.2635144621794123,True,compact,4,285.26160006765804,33.71911424181052,TYC 2647-02661-1,unclassified_object
606,851.8295837464618,1118.466044999752,745.4945344141945,181.40981669924798,19.40032753390021,9,0.8759218755984566,1.4880873845826468,True,compact,4,292.94965845589115,34.42680272799868,TYC 2663-01148-1,unclassified_object
607,655.4197080528478,918.5338105170681,745.3387891098467,200.88131964419676,28.0927210504231,6,0.6103609263245088,1.0577638726680008,True,compact,4,328.2826156861302,25.913301483213424,TYC 2206-01964-1,unclassified_object
608,1168.6865607811296,846.9592103772653,744.522769624881,196.48428092858697,33.16611251336248,8,0.7068095026128565,1.194259420892195,True,compact,4,267.2479441901097,76.9705833804235,TYC 4573-01916-1,unclassified_object
609,459.32530315404296,982.4764419554043,744.4656479127335,180.06354912594006,29.881722311475936,7,0.6510150442164399,1.155399983431683,True,compact,4,324.8859638754738,2.206441075890114,TYC 0547-01047-1,unclassified_object
611,241.08628814541572,889.5570751052772,744.0459556186521,179.2426308471164,34.839404018338115,8,0.7048709936001541,1.1136287176749027,True,compact,4,335.4125451037853,-21.558565370463263,TYC 6384-01571-1,unclassified_object
612,466.42936784299667,1128.9406983039673,743.6558140603395,170.44335625624916,26.686416304620124,7,0.6984583722545914,1.1775462001372432,True,compact,4,309.1967059146613,-2.541107029544659,TYC 5180-00338-1,unclassified_object
613,285.5581716864873,621.9612706299945,742.7417920087953,186.81419947796715,33.398779456878934,8,0.6843877147973794,1.0786749582244928,True,compact,4,2.8279891757220814,-15.453705855234965,TYC 5839-01081-1,unclassified_object
614,838.1214482258711,618.4577341266797,742.6090218275319,178.88732102404452,20.345495623799142,7,0.7163325539073061,1.2844270473934885,True,compact,4,11.097393322794158,48.25366013175525,TYC 3253-01988-1,unclassified_object
615,611.0208134226768,746.7879274741189,741.1199158270308,179.49779544943013,24.059945358401055,9,0.8765790275220229,1.4883879453424986,True,compact,4,350.11539398475674,23.779364410826343,TYC 2237-01659-1,unclassified_object
616,1017.5250027826861,630.5298016091708,740.5842506705308,204.470530277514,25.793852429271855,4,0.5012996540827965,1.0082912843229672,True,compact,4,21.48918858578812,68.11231291143241,TYC 4297-01685-1,unclassified_object
617,1253.6362750392846,968.7146935552229,740.3157530670486,162.45258447647353,40.177672266759096,7,0.6790401382315221,1.1617229511423317,True,compact,4,236.67926893750442,62.59647672161886,TYC 4185-01959-1,unclassified_object
618,501.62130399261594,490.90586545838084,739.401860295367,201.5537781745976,38.17592536388421,7,0.6528947275157327,1.1083136745298547,True,compact,4,18.44360200005305,7.542197692749775,TYC 0613-01249-1,unclassified_object
619,976.6028570117394,1072.6096132542425,739.2341414366325,201.54638026272676,28.628186984139152,5,0.6561592341383,1.3823516260076552,True,compact,4,285.31950997278386,46.90767868255198,TYC 3545-03041-1,unclassified_object
620,1115.8076961873467,886.5441259632519,738.6753273094978,209.0822563928301,31.566864964019747,6,0.6687827574677697,1.3428066021185407,True,compact,4,283.54677510765896,71.3005862927353,TYC 4439-01995-1,unclassified_object
621,925.5928597957595,752.4262240846109,738.6343467788436,172.45170016193276,18.289034228647303,8,1.2634094347432276,2.7750333285592346,True,compact,4,346.7301787271699,59.43460016907616,TYC 3997-02306-1,unclassified_object
622,998.4808672460207,844.7452770297693,738.5725834256114,198.15130952201753,23.583429635722567,7,0.6432880494335842,1.10030867925153,True,compact,4,319.9123462831401,64.85323118988897,TYC 4256-03042-1,unclassified_object
623,1104.5361223508153,565.6652979977846,738.4731542635302,207.67769814058232,30.306744268005986,6,0.6568936710851232,1.2914398652514343,True,compact,4,57.749187032672474,71.33805023264182,TYC 4335-02106-1,unclassified_object
624,695.7733615250479,1108.8969642375864,735.1975130622743,135.25393432380736,15.144164680073064,13,1.069579733807072,1.401094461655001,True,compact,4,304.1139505874787,21.52200276336429,TYC 1643-02603-1,unclassified_object
627,731.6648233689406,1186.743882928849,733.7542123797291,165.4419693789657,18.772402655419643,8,0.6886978898063149,1.1090553660125846,True,compact,4,293.6400057033369,19.76183404343927,TYC 1609-02082-1,unclassified_object
630,318.2289296839112,959.1283670205898,732.2483563812016,173.9860497204622,31.04446739277194,8,0.7252958962521249,1.1398145244336788,True,compact,4,328.33210784634247,-13.530696870403082,TYC 5801-01017-1,unclassified_object
632,337.07942339831556,529.4918691123205,731.3349831286631,187.51728144329473,33.029287458031376,8,0.6576553827134939,1.0455334578616764,True,compact,4,12.52013575592636,-10.639489707072169,TYC 5270-01139-1,unclassified_object
633,924.8707754823408,553.756446090249,731.2693502425964,156.0764565222892,18.00030802757294,10,1.231452843110954,2.4323768794044978,True,compact,4,27.95063926485299,55.09223248484543,TYC 3688-02149-1,unclassified_object
634,1012.1273992875682,79.20875843368893,730.6893410644958,119.19614074064589,13.014703446959295,10,0.9512898102450645,1.4767187790091982,True,compact,4,91.01513381400763,20.122950245411968,TYC 1321-01515-1,unclassified_object
637,360.08896223453786,977.860949013624,730.038758893593,179.28689667753503,29.448319910225667,9,0.7112541212072492,1.0752445103079973,True,compact,4,326.2533141619897,-9.063075116372517,TYC 5788-01167-1,unclassified_object
639,457.4671886317741,870.0163618878663,729.7062338707068,190.5520194037872,32.44236695836197,7,0.6627891201269701,1.068085456655648,True,compact,4,336.96822217720626,4.6552570285560515,TYC 0563-01818-1,unclassified_object
640,1042.5950650713144,628.8258262052756,729.1164066716426,181.06408174298227,22.231428711331176,9,0.7935028005691955,1.3271582799440533,True,compact,4,25.767992366660085,70.63167615834648,TYC 4314-02021-1,unclassified_object
642,1206.2089048248588,624.5765605240744,727.5261485090081,197.44675665041763,31.506149543264076,8,0.9653285769231441,1.8032966238465147,True,compact,4,101.24266977785992,79.55973289647277,TYC 4534-01837-1,unclassified_object
644,888.7818408955134,1307.7070029577362,725.7554244943842,151.0530757696459,17.952374742653912,8,0.7422497141581188,1.1869621515719198,True,compact,4,270.59951844552273,20.84299507233865,TYC 1566-03676-1,unclassified_object
645,799.2738402487474,515.335371272514,725.6279501640963,188.6667209681934,23.432015755082613,7,0.8540865194219786,1.675419220601559,True,compact,4,25.07881112399491,40.60273122520105,TYC 2819-02290-1,unclassified_object
646,1275.8824256166426,356.94106461258366,724.9389685231533,119.5968543843387,18.71915753813448,13,1.3855298415452768,2.227084511028997,False,broad_blob,8,112.48978433151267,49.722004217366454,TYC 3401-01647-1,unclassified_object
650,1235.598648023132,742.8229904872715,723.3022102919642,201.98415225814534,35.90178028862948,7,0.6179975891251823,1.0659751961334565,True,compact,4,192.15433124100582,83.39502213502402,TYC 4633-01785-1,unclassified_object
652,824.629330743583,1154.8200542325562,722.1018773055266,175.1484467477286,20.886261988832846,7,0.6744948827567399,1.1634339166869234,True,compact,4,291.0256171977817,29.5993413485925,TYC 2137-03101-1,unclassified_object
655,985.7877118936447,488.7497644451046,721.4387394698629,166.22317307509428,22.61082936419575,6,0.6668308364274439,1.163516099894408,True,compact,4,46.401313652732796,56.68822885974669,TYC 3709-01135-1,unclassified_object
656,628.5400864935611,550.1319771372595,720.4385358403273,183.04965441334483,28.393937519028214,8,0.6782933110084984,1.0831061673015443,True,compact,4,14.295504524297916,23.430795423447577,TYC 1740-02109-1,unclassified_object
