star_id,ra_deg,dec_deg,mag,reference_epoch_jyear,pm_ra_cosdec_mas_per_year,pm_dec_mas_per_year
Gaia DR3 42768532716776704,53.23960555371188,16.598001931984328,6.919528,2016.0,-24.14119805985302,-95.99442963556925
Gaia DR3 43448546298825216,57.23397586468817,16.459019377439272,7.1113086,2016.0,-38.86196652761276,-98.0165071425901
Gaia DR3 43499295632961152,58.617798657770095,16.615308973295537,6.654032,2016.0,214.11906590425156,-167.42742690302669
Gaia DR3 43615122310787840,58.292528140211544,17.32695470319336,5.883992,2016.0,143.69607742243576,-29.396421474839528
Gaia DR3 43802039287826432,57.59622684276635,17.4752524415781,7.3485003,2016.0,113.43301136847268,-251.10065136712262
Gaia DR3 44022452711871360,54.85750238914934,16.536546632607877,5.9390416,2016.0,42.36698300590759,-31.9467571914411
Gaia DR3 44171372114396032,55.65311776432367,17.29364958761277,6.9210377,2016.0,,
Gaia DR3 45142206521351552,61.92552108068629,15.162685906660181,5.984928,2016.0,127.74418003865537,-23.238637670992127
Gaia DR3 45292392937506560,62.729867843898816,15.94660581680053,7.147641,2016.0,-0.8856188924608703,-9.57494027512615
Gaia DR3 45892863725449344,62.764178844630806,16.646993137207495,6.847442,2016.0,4.740433047160429,1.9926233430166993
Gaia DR3 46042431666550400,63.130872980783856,17.27737247116718,5.804848,2016.0,49.05490647796165,-19.713547852402336
Gaia DR3 46442825698985600,61.164790057439376,17.517660050561,6.3506174,2016.0,-32.42471493291197,15.236481759296616
Gaia DR3 46607718083564416,60.15370742164602,17.296519879138437,6.292517,2016.0,1.9148888425755066,-31.299805016870582
Gaia DR3 46741446184164224,61.997611440273474,17.339854178818506,5.3280306,2016.0,8.799899885770698,-9.830567763689917
Gaia DR3 46975436002187136,62.67708099718692,18.423116547059568,6.5024347,2016.0,121.42944939639628,-30.96376816159961
Gaia DR3 47275259079451008,61.65592014142815,19.153202286946065,7.3885627,2016.0,28.35653783522734,64.60223097193153
Gaia DR3 47541100375011968,65.38496942725972,18.41744025238449,6.7013855,2016.0,110.44900990966732,-31.91854784127326
Gaia DR3 47620265212420096,64.5081856084335,18.256665555666448,7.3715596,2016.0,113.30798483455612,-31.327169994356836
Gaia DR3 47752481485851136,65.1051418046824,18.74248853643707,6.014479,2016.0,117.29271215734462,-43.34123943938491
Gaia DR3 47910089605378048,66.17905536305429,18.912997053582174,7.226371,2016.0,11.176763457700096,-17.098454331293595
Gaia DR3 47912460427317632,66.46604966196512,18.863896537969147,7.4278092,2016.0,,
Gaia DR3 47965443143743488,66.23851281426906,19.041854836257855,5.881098,2016.0,102.36768706396188,-34.70863371403945
Gaia DR3 48026706558487040,67.15467370962931,19.180273317307044,3.2804532,2016.0,107.5257715587816,-36.20007001971977
Gaia DR3 48124528733101184,66.75658237350702,19.843252353639212,7.352149,2016.0,6.171034317753932,-11.655212728208065
Gaia DR3 48203487411427456,65.05456696075474,19.233321027772863,7.3269024,2016.0,114.58635515841462,-35.17157741985631
Gaia DR3 48616800704347648,64.40916645389228,19.560839995379414,7.139703,2016.0,11.852742821131761,-16.489474123892673
Gaia DR3 48622263903037056,64.255118643482,19.675261486229996,7.425488,2016.0,3.9256356874750917,-93.86823701620796
Gaia DR3 48794509270782976,62.29202415440526,19.60907611819197,5.212071,2016.0,105.77785732303516,-31.726986547682422
Gaia DR3 49177620354353152,65.5946947605691,20.82140529982512,5.0882215,2016.0,-2.6260601776130614,-1.769910825969985
Gaia DR3 49231668222673920,65.38237014650547,21.03971713386797,6.688817,2016.0,104.84915616019371,-35.96321883698717
Gaia DR3 49251390712484864,65.39607831786071,21.188582683242913,6.925216,2016.0,-16.200702494334646,17.946278355721347
Gaia DR3 49298394834276608,64.31506301993932,20.578332998961216,4.864198,2016.0,-40.374722938049395,-59.485643178719705
Gaia DR3 49415527182759296,64.85887727127862,21.142114709520815,5.4806013,2016.0,28.816245346467376,-42.87588039037422
Gaia DR3 49510566218944768,64.59714069539021,21.579146590267516,5.553771,2016.0,89.59457224847664,-16.32805640295218
Gaia DR3 49520461823548288,64.90307371343063,21.773306813382668,5.319738,2016.0,28.55782392026296,-41.39374165428986
Gaia DR3 49625740062294784,58.85856577229035,17.632631911007323,7.474965,2016.0,-0.24583495735247374,-4.7754808842554395
