detection_id,star_id,catalog_ra_deg,catalog_dec_deg,magnitude,x_px,y_px,predicted_x_px,predicted_y_px,residual_px,usage,source_class,saturated
533,TYC 3890-01396-1,256.33460611,54.47038444,5.693,1157.745434806261,1062.1620950984236,1157.7731261461454,1062.169516078381,0.028668471325098595,fitted,compact,True
534,TYC 1158-00457-1,340.21890889,14.54889750,5.830,537.6658273395792,833.7418606731313,537.8948673184855,834.5485532696766,0.8385775201246354,fitted,compact,False
535,TYC 4632-02151-1,157.77084361,82.55854139,5.297,1242.9788973288867,701.3875723966131,1243.1548143469772,701.6831648272715,0.3439791887838924,fitted,compact,False
536,TYC 3922-02095-1,280.65814972,55.53940306,5.013,1048.5373781963017,1021.2999168068924,1048.154599036353,1021.0825550657896,0.44018860933276033,fitted,compact,True
537,TYC 3317-03033-1,54.12233972,48.19269694,4.295,956.0709779975136,406.2443993247463,955.9861916724403,406.46063409325114,0.23226320420972757,fitted,compact,True
538,TYC 4193-02534-1,250.22966361,64.58908389,4.977,1200.9699385318504,964.5545271619917,1200.9288290193497,964.6107995337401,0.06968910847639599,fitted,compact,True
539,TYC 2900-02157-1,79.78375417,40.10064444,4.761,1041.6877670664917,266.3582582488421,1041.70746988473,266.3717630558526,0.023886834426604667,fitted,compact,True
540,TYC 3400-02010-1,109.63324333,49.46474583,5.024,1258.8686767728016,348.4983936008589,1258.9695343147096,348.4102950675511,0.1339163743935346,fitted,compact,True
541,TYC 3244-01530-1,355.10184889,44.33397667,4.126,791.5327319903481,710.601752688644,791.8502172967969,710.7611765068336,0.3552645121836331,fitted,compact,True
542,TYC 6414-01077-1,7.59445861,-23.78771167,5.180,223.3867634284351,574.1403422231161,222.98908390036684,574.0644199784231,0.4048619447216943,fitted,compact,True
543,TYC 4026-00680-1,0.65033833,66.09896139,5.961,983.9736748561662,696.1906982424022,983.665344513071,695.8830045404736,0.43559501223007174,fitted,compact,False
544,TYC 4375-02458-1,135.63635639,67.62957750,4.942,1318.1347136255247,578.4079649877289,1318.2165644191673,578.2387890409366,0.1879363014241533,fitted,compact,True
545,TYC 3869-01583-1,233.98781972,54.63056694,5.769,1273.4165698980705,1038.7142644775643,1274.2465003476161,1037.8359002862387,1.2084321262222137,fitted,compact,False
546,TYC 3851-01506-1,205.18454833,54.68165917,4.828,1405.2510690698082,924.7253508086399,1404.9886742421513,924.7064180880217,0.2630769725595168,fitted,compact,False
547,TYC 0034-01287-1,22.54563972,6.14393167,4.995,499.68443945611205,452.5208517545336,499.94533296220646,452.641884045244,0.28760082913100704,fitted,compact,True
548,TYC 1288-01706-1,72.84339694,18.83994222,5.115,855.6051737779161,137.3634118607717,855.69888893676,137.08212357279513,0.2964888395031518,fitted,compact,True
549,TYC 2852-02474-1,47.82250139,39.61157278,4.732,867.9611236062234,383.1833080561983,868.009387019478,383.38843709922446,0.21073035223197042,fitted,compact,True
550,TYC 4222-02311-1,276.49582667,65.56354250,4.955,1111.2640941693187,944.8225531977712,1110.9890752055899,944.8028510546073,0.2757237836236216,fitted,compact,True
551,TYC 1796-01306-1,50.08485778,29.04849806,4.639,797.0579755518945,316.5057442472407,797.1217124053801,316.67500456301985,0.18086304484303023,fitted,compact,True
552,TYC 5263-01049-1,1.12551083,-10.50949444,5.123,324.5222306363784,639.8494939200245,324.5250169306764,639.924714989755,0.07527265617279254,fitted,compact,True
553,TYC 2318-01875-1,34.32848944,33.84731556,3.999,770.5047325423882,433.86277245485934,770.6073783877728,434.0167438644244,0.1850496272305795,fitted,compact,True
554,TYC 3691-00669-1,37.71073222,55.54862417,7.004,951.7198221540964,514.4716959701162,952.2577354564269,514.6318694246877,0.5612541816088673,fitted,compact,False
555,TYC 2853-00616-1,40.64886722,42.59127444,7.428,863.5155102544473,436.55091833879345,862.7902843776166,435.38634187220373,1.3719296333848874,fitted,compact,False
556,TYC 3076-01566-1,257.38866833,40.77701500,5.209,1105.1135578812061,1186.607197567908,1105.1732598229182,1186.7203880236025,0.12797031337188525,fitted,compact,False
557,TYC 3209-02260-1,337.62192472,43.12338722,4.493,789.5205606516773,821.9684979734333,789.6986175988155,822.5944136424667,0.6507493381985102,fitted,compact,False
558,TYC 4703-01166-1,44.15601444,-3.71221528,5.172,492.46204141636855,247.39550015398956,492.32361211744507,247.16804084610328,0.26627130439563285,fitted,compact,False
559,TYC 4315-02126-1,30.48977139,70.90704306,4.647,1051.0569702374846,617.9432076821122,1051.1005864880997,618.0479856589556,0.11349361986078577,fitted,compact,True
560,TYC 2896-02101-1,78.35721306,38.48467000,4.847,1023.7784351711407,256.6850897180154,1023.925737133527,256.65344281217574,0.15066318320043726,fitted,compact,True
561,TYC 3659-02174-1,11.32167667,55.22140861,5.411,898.1413978394842,632.0731352021357,898.3010296045712,632.1831029919584,0.19384327489829606,fitted,compact,True
562,TYC 4682-00108-1,19.15143333,-2.50021556,5.526,418.5788048862104,472.529846025537,418.23867012968503,472.5962926216267,0.3465642836884117,fitted,compact,False
563,TYC 3121-02285-1,288.43953639,39.14597139,4.373,908.9134494218101,1112.5859569949525,908.9873010611027,1112.1564142886682,0.4358451573073543,fitted,compact,True
564,TYC 3180-02696-1,316.23273389,43.92785167,3.880,838.3274741375202,947.504058119308,838.3585336581061,947.786015896101,0.2836633245823839,fitted,compact,True
565,TYC 3137-03765-1,298.96567222,38.48670361,4.930,854.6239626169328,1065.2554411488595,855.2449822033751,1065.6273251249643,0.7238528983353605,fitted,compact,True
566,TYC 1687-02026-1,328.40570278,19.66838333,5.678,601.1023061511759,927.8176146629556,601.2659512164224,928.4836458020328,0.6858404957422615,fitted,compact,False
567,TYC 6370-01175-1,325.66425306,-18.86630111,4.823,278.4911343615801,984.7058727722698,278.4266624567478,984.741164188302,0.0734990514106662,fitted,compact,True
568,TYC 3257-02189-1,10.51618667,50.51254083,4.775,856.5262516289532,626.5847228289099,856.9114817872015,626.3121889616324,0.47188662159171824,fitted,compact,True
569,TYC 3792-02513-1,108.97922833,59.63806806,5.322,1252.5335525591906,444.4530691155919,1252.7631791513395,444.2428500226532,0.3113204761300957,fitted,compact,False
570,TYC 2109-02837-1,283.68700444,22.64507333,4.667,812.5382578222627,1232.4333939155006,812.5700950900614,1232.454510913873,0.038203916568154174,fitted,compact,True
571,TYC 6432-02329-1,31.12262722,-29.29683944,4.659,220.9826845198812,350.55996475616297,220.83081082528236,350.45729091480854,0.18332358497906,fitted,compact,False
572,TYC 3500-02419-1,252.30916722,45.98344333,4.838,1157.5514083106182,1141.7725781165707,1157.5689163803536,1141.8588498233687,0.08803033511070418,fitted,compact,True
573,TYC 3928-01728-1,288.47984500,57.70524750,5.131,1030.400006442721,985.545024366027,1030.021437497736,985.0393977339095,0.6316428874082306,fitted,compact,False
574,TYC 3472-01264-1,214.09653667,46.08793778,4.181,1401.9420810793704,1038.3271767859171,1401.1316554521186,1037.9478806134955,0.8947934307537942,fitted,compact,True
575,TYC 3511-02143-1,269.98418083,45.50145722,5.858,1048.6448452636337,1126.4875134563697,1048.2238489589902,1126.2574015461953,0.4797805537197083,fitted,compact,False
576,TYC 5167-02593-1,307.41233194,-2.88547639,5.030,470.36785533510675,1144.9815273762465,470.2191174673269,1145.1331855196854,0.21242209344377244,fitted,compact,True
577,TYC 3141-03693-1,299.30776194,40.36782444,5.439,868.6897476800455,1054.967754070441,868.2147926733776,1053.98811034531,1.0887075303072542,fitted,compact,False
578,TYC 2882-02046-1,63.72212472,40.48372333,4.797,950.2502488579304,317.89421377121977,950.1684902770355,318.12495508749834,0.2447979178586068,fitted,compact,True
579,TYC 3623-02738-1,346.91365583,46.38729833,5.457,809.882373414839,761.0514208900421,811.1094822667134,761.3131319412832,1.2547066624076855,fitted,compact,True
580,TYC 3592-07443-1,316.65037111,47.64840694,4.703,867.6393186641345,930.5635250186941,867.722794430489,931.0030492122035,0.44738095651076953,fitted,compact,True
581,TYC 1217-01559-1,34.53143722,19.90116278,5.573,654.9267706819755,384.222791386748,655.2787014757058,385.1007109598614,0.9458319409024076,fitted,compact,False
582,TYC 3219-03490-1,343.52881361,40.37683750,5.933,759.2488183356517,788.208110425935,759.9278644972178,787.7459026967341,0.821425391907744,fitted,compact,False
583,TYC 2643-03345-1,284.25612556,32.90160306,5.342,886.5194338015074,1169.5744053932774,886.69258416608,1169.786087595256,0.2734783417131238,fitted,compact,True
584,TYC 7476-00923-1,319.48437000,-32.17248972,4.717,177.6463247688559,1035.0100634987637,177.81877150799403,1034.9636554114416,0.17858216150633108,fitted,compact,False
585,TYC 1160-01745-1,346.75106972,9.40952278,4.715,488.4932417817413,778.4956841312095,488.7197517111005,778.6282826039043,0.26246733712846887,fitted,compact,True
586,TYC 4542-02796-1,158.77326833,75.71298139,4.959,1296.580985034024,684.1844805307143,1296.6151274321267,684.2106056096212,0.042990965284494004,fitted,compact,True
587,TYC 6408-01356-1,357.83884556,-18.90915583,5.159,254.41133976091822,670.185877788255,254.4150266145075,670.1733496756023,0.01305934516076124,fitted,compact,True
588,TYC 0661-01403-1,57.06772056,11.14336417,5.055,689.2651746651752,191.26929484828284,689.2054686313381,191.09128638994696,0.18775468493667752,fitted,compact,True
589,TYC 4663-00363-1,2.05038556,-2.44769861,6.349,391.54576275255204,634.0891926673403,391.80919544592854,633.8657921873177,0.34540491949875357,fitted,compact,False
590,TYC 5276-02116-1,21.40504556,-14.59875528,5.045,321.8934263637073,442.51292587885973,321.70329295187804,442.43352227641026,0.2060476798602478,fitted,compact,True
591,TYC 1757-01964-1,29.48238333,23.59609472,4.802,668.8096738713506,433.5019822190851,668.9365599935576,433.5763611671008,0.14707928445790744,fitted,compact,True
592,TYC 5836-00978-1,354.94599611,-14.22204778,5.008,291.2702469711836,699.4407654429006,291.2514082999271,699.4828457066959,0.0461047083907634,fitted,compact,False
593,TYC 1645-02169-1,309.63038889,21.20118056,4.798,670.5175673518668,1070.6311837488558,670.5628625987616,1070.4630637561274,0.17411487973824996,fitted,compact,True
594,TYC 6369-01185-1,323.71278417,-20.08438056,5.744,271.7394764219482,1003.0243846738658,272.03893842782117,1003.2703794946053,0.38754476488801964,fitted,compact,False
595,TYC 2894-03065-1,74.81407528,37.89047361,5.000,998.1316714870404,261.7147001491674,998.1060128329898,261.66807596342346,0.053218241458887115,fitted,compact,True
596,TYC 6418-01221-1,0.58297917,-29.72044667,4.999,170.34236229221148,642.1539103711013,169.9610316570189,642.0439444833592,0.3968696886930222,fitted,compact,False
597,TYC 3268-01358-1,17.37553806,47.24180694,4.284,838.5742228732794,580.6137923470667,838.9751754629257,580.4005391290505,0.4541364488106515,fitted,compact,True
598,TYC 3484-01580-1,225.94862694,47.65401944,5.203,1327.558328637778,1079.039074761173,1327.2628803868793,1078.896651830861,0.32798469482247256,fitted,compact,True
599,TYC 2149-01880-1,300.27504833,27.75356444,4.675,764.5153204381543,1109.745386857665,764.4341600921299,1109.5854646245657,0.1793380116044526,fitted,compact,True
600,TYC 3615-03021-1,336.12914806,49.47640083,4.591,846.5250922210256,819.7978264045109,846.845418320716,820.2524025467721,0.5561009613873671,fitted,compact,True
601,TYC 1244-01190-1,48.72547694,21.04462250,4.867,726.1323353391687,288.636041934093,726.2450942191867,288.6897093383388,0.12487896260544978,fitted,compact,True
602,TYC 0052-01681-1,38.96869944,5.59329806,4.968,551.1012717505745,310.93653367061347,551.0623102733364,311.04003476196544,0.11059146720983802,fitted,compact,True
603,TYC 3384-01194-1,96.22459194,49.28789972,5.147,1178.835415254608,332.4686961821891,1178.8873146870233,332.3498096084106,0.12972111821058388,fitted,compact,True
604,TYC 6384-01570-2,333.57506861,-21.07469028,5.628,247.66696117720056,907.4565236989791,247.30056678153335,907.5975855650858,0.3926108801928731,fitted,compact,False
605,TYC 2647-02661-1,285.22999167,33.80215083,6.148,886.938693728591,1160.1126613690224,887.7161954683802,1159.7455616730856,0.859808782306874,fitted,compact,True
606,TYC 2663-01148-1,292.94300389,34.45297639,4.709,851.8295837464618,1118.466044999752,852.0610362893883,1118.3561384469385,0.2562220325781753,fitted,compact,True
607,TYC 2206-01964-1,328.26567944,25.92513944,5.055,655.4197080528478,918.5338105170681,655.5580680752647,918.641070289521,0.17506614347117078,fitted,compact,True
608,TYC 4573-01916-1,267.36225944,76.96231333,5.075,1168.6865607811296,846.9592103772653,1168.4593164268672,847.007978891957,0.23241851167535274,fitted,compact,True
609,TYC 0547-01047-1,324.88868500,2.24375667,5.215,459.32530315404296,982.4764419554043,459.63852473425845,982.4129983522641,0.3195823040972402,fitted,compact,True
610,TYC 1223-01987-1,42.32315306,17.46433806,5.321,666.4032440485852,319.39816919041004,666.505157147732,319.59018524662315,0.21738547702490546,fitted,compact,False
611,TYC 6384-01571-1,335.39822778,-21.59803139,5.242,241.08628814541572,889.5570751052772,240.78063145313865,889.6846768413692,0.33122230689891247,fitted,compact,True
612,TYC 5180-00338-1,309.18177972,-2.54991833,5.074,466.42936784299667,1128.9406983039673,466.4075773682418,1129.084969899373,0.14590790941864581,fitted,compact,True
613,TYC 5839-01081-1,2.81627194,-15.46735389,4.950,285.5581716864873,621.9612706299945,285.4374554528745,622.0726298838165,0.1642354787171735,fitted,compact,True
614,TYC 3253-01988-1,11.18126583,48.28438111,4.463,838.1214482258711,618.4577341266797,838.4951358236606,618.0430031510689,0.5582510213808956,fitted,compact,True
615,TYC 2237-01659-1,350.15926472,23.74035833,4.602,611.0208134226768,746.7879274741189,610.672224607573,746.4340766280385,0.496713784072202,fitted,compact,True
616,TYC 4297-01685-1,21.48295333,68.12995139,4.844,1017.5250027826861,630.5298016091708,1017.6572028116339,630.6166534498057,0.1581774000148089,fitted,compact,True
617,TYC 4185-01959-1,236.66648500,62.59968861,5.200,1253.6362750392846,968.7146935552229,1253.6824592900891,968.6631577960725,0.06920201943287023,fitted,compact,True
618,TYC 0613-01249-1,18.43253056,7.57548361,5.221,501.62130399261594,490.90586545838084,501.8785057111881,491.0494536500355,0.294567976567597,fitted,compact,True
619,TYC 3545-03041-1,285.35983556,46.93501472,5.030,976.6028570117394,1072.6096132542425,976.5885906161143,1072.2799338887364,0.32998789990638144,fitted,compact,True
620,TYC 4439-01995-1,283.59905556,71.29709472,4.942,1115.8076961873467,886.5441259632519,1115.6687830659548,886.5083912724426,0.14343578152629838,fitted,compact,True
621,TYC 3997-02306-1,346.65337500,59.41976417,4.829,925.5928597957595,752.4262240846109,925.4914079044452,752.7857484421661,0.3735642514035973,fitted,compact,True
622,TYC 4256-03042-1,319.84255556,64.87184278,5.169,998.4808672460207,844.7452770297693,998.7392918465507,844.8957417480513,0.2990366292057797,fitted,compact,True
623,TYC 4335-02106-1,57.58949056,71.33236083,4.611,1104.5361223508153,565.6652979977846,1104.1519939995094,565.8595938732058,0.43047122724133624,fitted,compact,True
624,TYC 1643-02603-1,304.08243000,21.59876167,6.228,695.7733615250479,1108.8969642375864,696.5549514494062,1108.8416296231467,0.7835462522490849,fitted,compact,True
625,TYC 0589-01671-1,356.59806583,3.48686972,5.306,437.86152408717993,687.4690824955017,438.06655365467464,687.5113762766471,0.20934633378839554,fitted,compact,False
626,TYC 2801-02091-1,10.27997972,39.45867167,5.402,760.8121217673751,607.5426904582775,760.620868638146,606.859258550157,0.7096879120269154,fitted,compact,False
627,TYC 1609-02082-1,293.64536833,19.77339861,4.974,731.6648233689406,1186.743882928849,731.7320846384368,1186.6589192997144,0.10836464667946637,fitted,compact,True
628,TYC 7487-01984-1,326.93404750,-30.89830611,5.022,176.03860843350756,965.7927755780025,175.8794194429504,965.8765599097875,0.17989149220366657,fitted,compact,False
629,TYC 6297-01419-1,290.43176028,-15.95500333,4.579,424.9280871298739,1309.4491158543997,425.0974196834402,1308.924257130007,0.551498136232983,fitted,compact,False
630,TYC 5801-01017-1,328.32331000,-13.55180083,5.120,318.2289296839112,959.1283670205898,318.0678903381768,959.2155124516078,0.1831065182396604,fitted,compact,True
631,TYC 0576-01918-1,347.17019306,2.12762833,5.526,426.6851234344371,775.6676048699264,426.96894434732985,775.8912518081229,0.36134784288814276,fitted,compact,False
632,TYC 5270-01139-1,12.53215528,-10.64379000,5.224,337.07942339831556,529.4918691123205,337.0636958894223,529.3741262780067,0.11878859191119416,fitted,compact,True
633,TYC 3688-02149-1,27.99711278,55.14740361,5.497,924.8707754823408,553.756446090249,925.4121043878912,553.7797527091761,0.5418304000978186,fitted,compact,True
634,TYC 1321-01515-1,90.97993222,20.13845667,4.662,1012.1273992875682,79.20875843368893,1011.9141469907843,79.41496557253583,0.29664444406570445,fitted,compact,True
635,TYC 0505-02355-1,305.79462111,5.34307722,5.409,549.3548628100428,1143.4818694406727,549.4177272422862,1143.476648918367,0.06308082667837026,fitted,compact,False
636,TYC 6396-01219-1,350.66293639,-15.03937944,5.220,284.29134056103504,741.3397411994116,284.2930547346312,741.3827041456425,0.04299712943855461,fitted,compact,False
637,TYC 5788-01167-1,326.25102806,-9.08242472,5.203,360.08896223453786,977.860949013624,359.9296399228697,977.8903761944903,0.162017153317257,fitted,compact,True
638,TYC 3513-00423-1,264.15678083,48.58548889,5.481,1095.5709358232205,1110.0608379027947,1095.6450888273903,1109.9732428383609,0.1147674315325223,fitted,compact,False
639,TYC 0563-01818-1,336.96449722,4.69637028,4.906,457.4671886317741,870.0163618878663,457.8211282514889,870.0264714149314,0.3540839687720309,fitted,compact,True
640,TYC 4314-02021-1,25.73222889,70.62255806,5.169,1042.5950650713144,628.8258262052756,1042.479368266378,628.8793318389457,0.12747001022560575,fitted,compact,True
641,TYC 6994-01104-1,6.98213250,-33.00705222,5.062,149.25733766725955,580.9799736214053,149.05033169447574,580.8357120129041,0.2523150499980642,fitted,compact,False
642,TYC 4534-01837-1,101.56022917,79.56619083,5.493,1206.2089048248588,624.5765605240744,1206.6658390459645,624.7866302190995,0.5029096928728249,fitted,compact,True
643,TYC 4626-00748-1,115.12946556,87.02015361,5.227,1197.4463299150307,697.237982900946,1197.124122387926,697.2731272200099,0.3241185179611763,fitted,compact,False
644,TYC 1566-03676-1,270.59604028,20.83364722,5.232,888.7818408955134,1307.7070029577362,888.7381378615299,1307.782809475666,0.08750190477923786,fitted,compact,True
645,TYC 2819-02290-1,25.14501944,40.57710333,4.942,799.2738402487474,515.335371272514,799.2250240693332,514.8496207808031,0.4881972547750965,fitted,compact,True
646,TYC 3401-01647-1,112.48276278,49.67264972,5.409,1275.8824256166426,356.94106461258366,1275.8525772292737,356.45407911010807,0.4878993808665156,fitted,broad_blob,False
647,TYC 5315-02290-1,63.59872194,-10.25590389,5.028,535.0167457384947,73.38625799596275,535.1149775559292,73.46644447069616,0.12680441903438283,fitted,compact,False
648,TYC 3918-01929-1,282.89583250,52.97453556,5.612,1024.543288991026,1035.5815847581814,1024.4183850415388,1035.4732245768946,0.1653569638267234,fitted,compact,False
649,TYC 0653-01366-1,52.60198167,11.33648083,5.118,665.6225296540676,223.20142015572387,665.5982915567752,223.14288490459552,0.06335503914463733,fitted,compact,False
650,TYC 4633-01785-1,192.30747500,83.41285778,5.288,1235.598648023132,742.8229904872715,1235.4115626575801,742.9306989761089,0.2158750855734182,fitted,compact,True
651,TYC 6404-00993-1,355.61588917,-15.44797694,5.412,281.5314096977315,692.6513994483097,281.4953035931394,692.6720844016834,0.041611513849965046,fitted,compact,False
652,TYC 2137-03101-1,291.03154972,29.62131306,4.957,824.629330743583,1154.8200542325562,824.7682449147454,1154.6706091438484,0.20403671603081663,fitted,compact,True
653,TYC 2944-01954-1,107.91372472,39.32054333,5.059,1237.2573196661704,247.66150580899676,1237.0691398507279,247.5678438631325,0.21020038782800823,fitted,compact,False
654,TYC 2596-01317-1,260.16448472,32.47013278,5.453,1044.7727186532488,1253.7603617419754,1044.779356006623,1254.0489925923746,0.2887071565825038,fitted,compact,False
655,TYC 3709-01135-1,46.38510583,56.70555778,4.880,985.7877118936447,488.7497644451046,985.8562839264362,488.91353011956073,0.17754244509761605,fitted,compact,True
656,TYC 1740-02109-1,14.30177500,23.41775861,4.499,628.5400864935611,550.1319771372595,628.44000074521,550.0607316274587,0.12285389570452233,fitted,compact,True
657,TYC 6333-02129-2,306.83001528,-18.21169444,5.130,334.70600652337663,1162.7161180836586,334.64938607915593,1162.8167221490764,0.11544285461800968,fitted,compact,True
658,TYC 3274-02090-1,12.20830889,50.96819028,4.875,862.5969963603541,618.7200676176762,862.9528630113824,618.1221593754847,0.6957983467893248,fitted,compact,True
659,TYC 1092-01776-1,309.78167750,10.08615417,5.149,574.4689893413348,1099.8631773392956,574.655652017246,1099.8250925906682,0.19050827450883634,fitted,compact,True
660,TYC 3179-01248-1,312.52015389,44.05899528,5.074,849.9328408472994,967.5463310049718,850.0898313021358,967.5196248369969,0.15924579215054252,fitted,compact,True
661,TYC 1751-02178-1,19.86657389,27.26408417,4.753,673.466695613554,514.7452599007049,673.3228016240253,514.5598818418758,0.23467105683855424,fitted,compact,True
662,TYC 3329-02516-1,65.38812028,46.49896194,4.803,996.424401407253,355.26704819606664,996.403772227166,355.43698673737896,0.17118607097080124,fitted,compact,True
663,TYC 3357-02332-1,76.66940611,51.59813694,5.014,1079.8504518051125,368.8676193902292,1079.6654730392415,368.9400204479116,0.19864303908434103,fitted,compact,True
664,TYC 3794-01738-1,115.75190139,58.71048361,4.958,1283.5241193370728,449.0245838957672,1283.6121604789826,449.0060341100009,0.08997409194183206,fitted,compact,True
665,TYC 3847-01128-1,187.48914944,58.40553472,5.374,1426.1040215465773,804.7140830453437,1426.5235450755386,804.950881459877,0.4817400548818401,fitted,compact,False
666,TYC 0541-01932-1,320.72326278,6.81111444,5.156,509.64924907122577,1013.8043323873957,509.80024010427763,1013.7298053734753,0.1683822076882158,fitted,compact,True
667,TYC 4470-01874-1,325.76716833,72.32017833,5.291,1049.3607789673085,796.4325327457911,1049.5367131303026,796.5279960923865,0.2001651324571853,fitted,compact,False
668,TYC 2394-02029-1,78.84840056,32.68481861,7.333,993.6835082579427,210.07531220319106,993.7826361902895,209.77912624494337,0.31233390599559235,fitted,compact,True
669,TYC 4522-01564-1,62.51203583,80.69862861,5.264,1153.7497641299847,639.3870998169982,1153.5669778299457,639.3249518895606,0.1930626747114306,fitted,compact,True
670,TYC 2300-01642-1,21.53595028,34.57989639,6.397,739.2834280983633,519.3641486911121,739.7336864911231,520.4336462711098,1.1604127256590826,fitted,compact,False
671,TYC 4650-03036-1,343.60173611,84.34612111,4.850,1138.1750382731136,731.3788916438493,1137.9803624685555,731.2869329904316,0.2153022592048871,fitted,compact,False
672,TYC 3111-02338-1,273.91158278,42.15934139,5.537,1007.4295506592206,1143.450021652674,1007.3823977429079,1143.3161291779443,0.1419527819594764,fitted,compact,False
673,TYC 6359-01519-1,318.90787861,-20.65169111,5.282,278.10636908835204,1048.9594112526588,277.88173246637285,1049.0947988795376,0.2622811877472264,fitted,compact,False
674,TYC 6392-01443-1,338.67294389,-20.70787278,5.254,244.83021538931152,857.7862090929426,244.60551970997108,857.9607590427945,0.28452738586568693,fitted,compact,True
675,TYC 1146-01242-1,335.37946611,12.20517333,4.789,524.0135801411599,878.5010639384598,524.1666948265281,878.7249452755425,0.2712322989051285,fitted,compact,True
676,TYC 2849-02054-1,40.56219972,40.19436556,4.961,843.8345012082339,424.47716154784734,843.7807136527089,424.3459122140652,0.14184318364873474,fitted,compact,True
677,TYC 4261-01792-1,321.94232222,66.80914250,5.392,1010.5540283109245,829.7740021690881,1010.744317261551,829.7664379723111,0.19043923388686065,fitted,compact,True
678,TYC 2761-00640-1,343.93539194,36.35139222,5.715,723.0037626434978,788.4676542863641,724.1239035834411,788.4312910142933,1.1207310171904836,fitted,broad_blob,False
679,TYC 3612-03062-1,326.69835861,49.30957528,4.208,859.2802768449311,871.8040965933603,859.4828819693811,872.2344988843381,0.47570470728416414,fitted,compact,True
680,TYC 4011-01296-1,352.50800139,58.54891222,4.866,916.2027775263986,726.2095333992803,916.779147121236,726.3156006238703,0.5860479212361721,fitted,compact,False
681,TYC 4480-01543-1,336.50327083,70.77088556,5.606,1028.3921200041823,772.3087205774187,1027.910269103085,772.3771197320316,0.4866813487693635,fitted,compact,False
682,TYC 4013-01825-1,356.76412722,58.65186000,4.998,917.5472446652125,706.5053729873118,918.1038121239595,706.551818340335,0.5585020205456731,fitted,compact,True
683,TYC 3322-01408-1,45.22293139,52.35209278,6.171,951.5894809660297,466.8152012965194,951.6005995371647,466.898693570279,0.0842293440651235,fitted,compact,True
684,TYC 2813-02103-1,20.91899722,37.71498611,5.622,764.5867179189588,532.8591462618483,764.9863188385496,532.9433610458366,0.4083785312427133,fitted,compact,False
685,TYC 3631-02230-1,346.04516139,50.05170639,4.759,843.4985887764673,763.5048582308688,843.8206488660704,763.6899699277476,0.3714687626659261,fitted,compact,True
686,TYC 0609-01732-1,8.97865083,13.20747667,6.363,532.2510061059877,582.0868663238506,531.8721690339642,581.0800092421133,1.0757688925526168,fitted,compact,False
687,TYC 6347-01584-1,318.93678500,-15.17151111,5.508,325.3226148256119,1048.9386903628624,325.0718798967453,1049.1044320340889,0.3005633146853667,fitted,compact,False
688,TYC 1153-01559-1,343.80678083,8.81609861,4.902,485.4437020807261,805.5591949670645,485.5443108109016,805.5142116315476,0.1102071552203209,fitted,compact,True
689,TYC 3707-00802-1,52.50095139,55.45183444,5.103,997.6783030744195,460.0682825372012,997.7503608531708,460.3108019918096,0.25299804217057725,fitted,compact,True
690,TYC 2363-02185-1,55.59434722,33.96503917,4.962,862.3092649664106,312.58069817780625,862.1413268389531,312.7828080172638,0.26277671483504295,fitted,compact,True
691,TYC 6433-02550-1,35.63511306,-23.81631667,5.267,281.6410590921242,306.4484293813985,281.3343165350765,306.25862464665414,0.36071711026168624,fitted,compact,False
692,TYC 0555-01663-1,325.56435361,5.68015028,5.503,487.5493881821877,972.5076010272729,487.4816268806544,972.5227018474422,0.06942354611568208,fitted,compact,False
693,TYC 2334-01041-1,44.76545056,35.18311472,5.073,821.2422327284855,376.8961108187586,821.0885056332739,377.1468077035658,0.29407643199385214,fitted,compact,False
694,TYC 2159-02069-1,304.19615500,24.67114083,5.407,721.5994210685161,1096.9091849710233,721.763047146255,1096.6833802832612,0.2788570428221919,fitted,compact,True
695,TYC 4708-01423-1,48.19303889,-1.19594278,5.135,533.6755866736365,219.10928054800166,533.6108128474148,218.74802729779145,0.36701438575463113,fitted,compact,False
696,TYC 3410-02933-1,118.67806778,47.56459500,5.619,1314.4636085957677,353.090548377071,1314.3225974067805,353.6576308913973,0.5843515495608835,fitted,compact,False
697,TYC 0511-01136-1,309.85347528,0.48649250,5.270,490.6042157635536,1118.3614427916543,490.6306644495695,1118.5116785977575,0.15254615835031907,fitted,compact,True
698,TYC 3746-02216-1,76.53524889,58.97239000,5.197,1109.786153271701,433.4335543423819,1109.684076471262,433.3619200903482,0.12470420703538186,fitted,compact,True
699,TYC 2621-02683-1,271.75669194,30.56188139,5.125,949.0022909902858,1236.5446912863715,949.0312529322822,1236.657487589299,0.11645514174276997,fitted,compact,True
700,TYC 4394-01871-1,187.52815083,69.20125333,5.203,1346.4744747966017,774.2375400416493,1346.496425155558,774.3510213404581,0.11558470243791436,fitted,compact,False
701,TYC 3806-01813-1,139.04700917,54.02171167,4.830,1398.4484095921227,496.7978066527014,1398.3558872818767,496.7315582753909,0.11379466327356526,fitted,compact,True
702,TYC 6313-02321-1,299.48758806,-15.49126944,5.006,387.8610952698915,1228.8977976938238,387.8437091377979,1228.884550162184,0.021858057638404482,fitted,compact,True
703,TYC 3537-01830-1,275.37286167,51.30114250,6.801,1050.5336069603584,1066.6040271428967,1049.6489436488773,1067.0743850050985,1.0019309822616005,fitted,broad_blob,False
704,TYC 2422-01408-1,97.14203361,30.49306917,5.767,1122.5716827565611,158.3994003075419,1122.588206088933,158.3768000640249,0.0279962768899579,fitted,compact,True
